id,object_ref,category,date,flatType,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,lat,lng,wkt,gwr_egid,match_accuracy,egid,ren_potential,LR_DAY,LR_NIGHT,ES,COMM_USE_D,EXP_LIM_D,EXP_LIM_N,EXP_LIM,noise_below,quartier_nummer,quartier_kreis,quartier_quartiergr,quartier_statistisc
3001095313,25.19.101.837336.6d92dd63-bf82-11eb-bac8-005056bdbc06,rent,2021-10-12 19:07:45,,GF,1350,150.0,1200.0,,77.0,,Vogelherdstrasse 19,St. Gallen,9016.0,47.4366264343262,9.42048454284668,POINT (9.42048454284668 47.43662643432617),190357488.0,0.324561403508772,190357488.0,False,52.0,43.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,307.0,Osten,Neudorf,Achslen-Wilen
3001096690,A8705,rent,2021-10-12 19:06:25,,1,1620,,,,95.0,,Demutstrasse 7,St. Gallen,9000.0,47.4175682067871,9.38098335266113,POINT (9.380983352661133 47.41756820678711),1071984.0,0.05,1071984.0,False,60.0,46.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,204.0,Centrum,St.Georgen,St.Georgen-Bernegg
3001096691,A8706,rent,2021-10-12 19:06:27,,2,1590,,,,90.0,,Demutstrasse 7,St. Gallen,9000.0,47.4175682067871,9.38098335266113,POINT (9.380983352661133 47.41756820678711),1071984.0,0.0,1071984.0,False,60.0,46.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,204.0,Centrum,St.Georgen,St.Georgen-Bernegg
3001100107,(6063450),rent,2021-10-13 07:28:53,,4,1150,,,,98.0,,Glaserstrasse 3A,St. Gallen,9000.0,47.4188766479492,9.35424995422363,POINT (9.354249954223633 47.41887664794922),1070264.0,0.306666666666667,1070264.0,False,52.0,43.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001102989,U32,rent,2021-10-12 20:47:00,,5,1180,,,,55.0,,Büchelstrasse 4,St. Gallen,9000.0,47.4205780029297,9.36482524871826,POINT (9.364825248718262 47.42057800292969),1071065.0,0.0833333333333334,1071065.0,False,57.0,49.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,202.0,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001010961,ZXW25DM9000,rent,2021-10-12 19:38:41,,2,960,,,,,,Teufenerstrasse 88,St. Gallen,9000.0,,,POINT(9.36524344608027 47.4156725695774),1071698.0,,1071698.0,False,67.0,59.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203.0,Centrum,Riethüsli,Riethüsli
3001044707,53013.01.0116,rent,2021-10-12 21:06:38,,1,1640,220.0,1420.0,,95.0,1997.0,Kublystrasse 22 - 23a,St. Gallen,9016.0,,,POINT(9.41600186989968 47.4336637136272),2364612.0,0.0,2364612.0,False,59.0,46.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,306.0,Osten,Notkersegg,Hub-Schaugentobel
3001059539,5242.goldinger.SM319.2110,rent,2021-10-12 23:09:53,,4,990,,,,65.0,,Zürcherstrasse 284,St. Gallen,9014.0,,,POINT(9.32876873005486 47.4082678608842),1069053.0,0.0833333333333333,1069053.0,True,59.0,51.0,ES III,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,109.0,Westen,Bruggen,Bruggen-Zürcherstrasse
3001076521,4992.1011,rent,2021-10-13 07:28:43,,1,1450,,,,,,Rorschacherstrasse 165,St. Gallen,9000.0,,,POINT(9.39699885636754 47.4321608732295),1076144.0,,1076144.0,False,64.0,57.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001443977,47738127,rent,2021-10-23 15:30:01,,,990,,,,51.0,,Rorschacherstrasse 231,St. Gallen,9016.0,,,POINT(9.40349168190317 47.4360003180019),1076336.0,,1076336.0,False,64.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001105858,836842.26f5baab-bec8-11eb-bac8-005056bdbc06,rent,2021-10-12 19:38:49,,4,1180,150.0,1030.0,,61.0,,Metallstrasse 12,St. Gallen,9000.0,47.4203109741211,9.35544681549072,POINT (9.355446815490723 47.420310974121094),1070425.0,,1070425.0,False,56.0,49.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001111355,5419.07.0075,rent,2021-10-12 21:06:37,,2,1450,,,,100.0,1979.0,Zilweg 7,St. Gallen,9016.0,47.442310333252,9.40835094451904,POINT (9.408350944519043 47.44231033325195),1077112.0,0.0,1077112.0,True,,,,,,,,True,308.0,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
3001114753,54632.01.0301,rent,2021-10-13 09:12:40,,3,1290,350.0,940.0,,,1919.0,Speicherstr. 16,St. Gallen,9000.0,47.4244079589844,9.38369560241699,POINT (9.383695602416992 47.424407958984375),1073419.0,,1073419.0,False,65.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001117101,07006.01.1201,rent,2021-10-12 20:46:55,,2,1390,250.0,1140.0,,80.0,1920.0,Feldbachstrasse 10,St. Gallen,9000.0,47.4207611083984,9.3547191619873,POINT (9.354719161987305 47.42076110839844),1070846.0,0.0804597701149425,1070846.0,False,,,,,,,,True,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001118234,08083.02.0222,rent,2021-10-12 19:05:08,,2,1140,,,,77.0,1988.0,Langgasse 11,St. Gallen,9008.0,47.4346084594727,9.38476085662842,POINT (9.384760856628418 47.434608459472656),1074761.0,0.0,1074761.0,True,64.0,57.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001120687,07009.04.4021,rent,2021-10-13 07:36:58,,2,1300,,,,83.0,,Speicherstr. 27,St. Gallen,9000.0,47.4247703552246,9.38499069213867,POINT (9.384990692138672 47.42477035522461),1073406.0,0.0777777777777777,1073406.0,True,63.0,52.0,ES II,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001121655,3180888,rent,2021-10-12 20:47:04,,1,1200,,,,76.0,,Speicherstrasse 18,St. Gallen,9000.0,47.4244384765625,9.38398361206055,POINT (9.383983612060547 47.4244384765625),1073421.0,,1073421.0,False,65.0,53.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001124068,175.uze.4140-1004,rent,2021-10-12 20:45:45,,GF,1650,,,,96.0,2016.0,Fürstenlandstrasse 179,St. Gallen,9014.0,47.4093055725098,9.33209800720215,POINT (9.332098007202148 47.409305572509766),191288975.0,0.0212765957446808,191288975.0,False,65.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,109.0,Westen,Bruggen,Bruggen-Zürcherstrasse
3001126448,16185.01.0201,rent,2021-10-12 20:46:58,,2,1260,,,,,,Linsebühlstrasse 51,St. Gallen,9000.0,47.4247970581055,9.38268184661865,POINT (9.382681846618652 47.42479705810547),1073579.0,,1073579.0,False,60.0,46.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001127150,160...843103.116d595f-c9ec-11eb-8a82-005056bdbc06,rent,2021-10-13 07:22:02,,3,1200,,,,,,Ruhbergstrasse 50,St. Gallen,9000.0,47.4149856567383,9.36367225646973,POINT (9.363672256469727 47.41498565673828),1071636.0,,1071636.0,False,55.0,47.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,203.0,Centrum,Riethüsli,Riethüsli
3001133982,7797.07.0201,rent,2021-10-12 21:06:38,,2,1690,280.0,1410.0,,95.0,1968.0,Zilweg 10,St. Gallen,9016.0,47.4417991638184,9.40919876098633,POINT (9.409198760986328 47.44179916381836),1077130.0,0.0306122448979592,1077130.0,True,50.0,44.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,308.0,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
3001134003,2380.1.10150,rent,2021-10-12 19:05:14,,2,1293,,,,82.0,,Iddastr. 19,St. Gallen,9008.0,47.436710357666,9.38644790649414,POINT (9.38644790649414 47.436710357666016),1075257.0,0.123287671232877,1075257.0,False,,,,,,,,True,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001134382,06843.04.0408,rent,2021-10-12 21:06:39,,3,2200,,,,161.0,2005.0,Heimstr. 8a,St. Gallen,9014.0,47.4148788452148,9.33783340454102,POINT (9.337833404541016 47.414878845214844),190094719.0,0.118055555555556,190094719.0,False,,,,,,,,True,112.0,Westen,Bruggen,Moos-Waldacker-Lerchenfeld
3001136358,5552.goldinger.SM408.1106,rent,2021-10-12 23:30:43,,2,880,,,,,,Fähnernstrasse 3,St. Gallen,9000.0,47.4110527038574,9.36298274993896,POINT (9.362982749938965 47.41105270385742),1071458.0,,1071458.0,False,,,,,,,,True,203.0,Centrum,Riethüsli,Riethüsli
3001136362,3587.goldinger.SM408.1108_1,rent,2021-10-13 09:12:51,,2,1250,220.0,1030.0,,,,Fähnernstrasse 3,St. Gallen,9000.0,47.4110527038574,9.36298274993896,POINT (9.362982749938965 47.41105270385742),1071458.0,,1071458.0,False,,,,,,,,True,203.0,Centrum,Riethüsli,Riethüsli
3001136610,16186.02.0102,rent,2021-10-13 09:12:46,,1,1230,110.0,1120.0,,,,Linsebühlstrasse 50,St. Gallen,9000.0,47.4246864318848,9.38269996643066,POINT (9.382699966430664 47.424686431884766),,,,,,,,,,,,,,,,
3001142255,3192757,rent,2021-10-13 07:19:28,,2,1950,,,,70.0,,Katharinengasse 8,St. Gallen,9000.0,47.4267997741699,9.3772439956665,POINT (9.377243995666504 47.42679977416992),1072787.0,0.166666666666667,1072787.0,False,,,,,,,,True,206.0,Centrum,Innenstadt,Altstadt
3001142256,3192758,rent,2021-10-12 23:28:17,,1,1900,,,,70.0,,Katharinengasse 8,St. Gallen,9000.0,47.4267997741699,9.3772439956665,POINT (9.377243995666504 47.42679977416992),1072787.0,0.166666666666667,1072787.0,False,,,,,,,,True,206.0,Centrum,Innenstadt,Altstadt
3001145344,04104.01.0001,rent,2021-10-12 19:52:18,,GF,1500,,,,100.0,,Röschstrasse 11,St. Gallen,9000.0,47.4319686889648,9.40022945404053,POINT (9.400229454040527 47.431968688964844),1075868.0,0.0,1075868.0,False,51.0,40.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001145410,00761.03.0008,rent,2021-10-12 20:46:57,,2,1390,260.0,1130.0,,65.0,1962.0,Oberstrasse 205,St. Gallen,9000.0,47.4121780395508,9.35199928283691,POINT (9.351999282836914 47.41217803955078),1069739.0,0.1875,1069739.0,True,,,,,,,,True,111.0,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001145546,00913.01.0007,rent,2021-10-12 23:28:18,,1,1870,310.0,1560.0,,111.0,1984.0,Stahlstrasse 9,St. Gallen,9000.0,47.4213943481445,9.35567760467529,POINT (9.355677604675293 47.42139434814453),1070447.0,0.233333333333333,1070447.0,True,,,,,,,,True,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001145712,CALOST2.CALOST2.CALOST2,rent,2021-10-13 07:22:01,,1,1300,100.0,1200.0,,70.0,,Oststr. 7,St. Gallen,9000.0,47.4309387207031,9.39225673675537,POINT (9.392256736755371 47.430938720703125),1076063.0,0.156626506024096,1076063.0,False,61.0,54.0,ES II,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001145713,CALOST.CALOST.CALOST,rent,2021-10-12 19:38:47,,2,1200,100.0,1100.0,,70.0,,Oststr. 7,St. Gallen,9000.0,47.4309387207031,9.39225673675537,POINT (9.392256736755371 47.430938720703125),1076063.0,0.156626506024096,1076063.0,False,61.0,54.0,ES II,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001145757,TEUF.TEUF,rent,2021-10-12 19:54:52,,3,1250,,,,73.0,,Teufenerstrasse 200,St. Gallen,9012.0,47.4053611755371,9.3682918548584,POINT (9.368291854858398 47.40536117553711),,,,,,,,,,,,,,,,
3001145758,ERALANG2.ERALANG2.ERALANG2,rent,2021-10-12 19:53:33,,1,1100,,,,65.0,,Langgasse 59c,St. Gallen,9008.0,47.4384803771973,9.38886642456055,POINT (9.388866424560547 47.438480377197266),1075210.0,0.0714285714285714,1075210.0,False,58.0,51.0,ES II,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001146643,142_1_202.800510.10935909-8029-11eb-8e73-005056bdbc06,rent,2021-10-12 19:38:45,,2,900,,,,57.0,,Paradiesstrasse 29,St. Gallen,9000.0,47.4177627563477,9.36205863952637,POINT (9.362058639526367 47.417762756347656),1070997.0,0.14,1070997.0,False,49.0,39.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,202.0,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001149213,A97F43Z_2XC5N4H,rent,2021-10-13 09:12:53,,3,1250,200.0,1050.0,,35.0,,St. Georgen Strasse 20,St. Gallen,9000.0,47.4228096008301,9.38051223754883,POINT (9.380512237548828 47.42280960083008),,,,,,,,,,,,,,,,
3001152558,54427.01.0101,rent,2021-10-12 19:07:40,,1,1580,180.0,1400.0,,80.0,1985.0,Rorschacher Strasse 277a,St. Gallen,9016.0,47.4414482116699,9.41158485412598,POINT (9.411584854125977 47.44144821166992),,,,,,,,,,,,,,,,
3001153880,848492.89cc118a-d421-11eb-92cc-005056bdbc06,rent,2021-10-13 08:56:04,,2,600,,,,12.0,,Waldstrasse 5,St. Gallen,9008.0,47.4424133300781,9.39263439178467,POINT (9.392634391784668 47.442413330078125),1075173.0,0.84,1075173.0,False,,,,,,,,True,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001154061,OBSTSG,rent,2021-10-13 09:12:50,,3,1250,250.0,1000.0,,,,Oberstrasse 40,St. Gallen,9000.0,47.4177322387695,9.36547946929932,POINT (9.365479469299316 47.41773223876953),1071764.0,,1071764.0,False,61.0,52.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,203.0,Centrum,Riethüsli,Riethüsli
3001154674,23037.02.400020,rent,2021-10-12 23:30:40,,GF,1350,,,,98.0,,Langgasse 155,St. Gallen,9008.0,47.449348449707,9.39771270751953,POINT (9.397712707519531 47.44934844970703),1075536.0,0.0101010101010101,1075536.0,False,66.0,57.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001158513,2885.4511,rent,2021-10-13 07:27:33,,1,1290,,,,85.0,1982.0,Grütlistrasse 6,St. Gallen,9000.0,47.4346389770508,9.40295505523682,POINT (9.402955055236816 47.43463897705078),1075749.0,0.0365853658536586,1075749.0,True,54.0,47.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001158514,1275.2581,rent,2021-10-12 19:07:44,,8,1270,,,,,,Achslenstrasse 15,St. Gallen,9016.0,47.4320602416992,9.41283416748047,POINT (9.412834167480469 47.43206024169922),1076499.0,,1076499.0,True,,,,,,,,True,306.0,Osten,Notkersegg,Hub-Schaugentobel
3001167228,23037.02.430010,rent,2021-10-12 23:30:41,,3,1307,,,,93.0,,Langgasse 155,St. Gallen,9008.0,47.449348449707,9.39771270751953,POINT (9.397712707519531 47.44934844970703),1075536.0,0.0606060606060606,1075536.0,False,66.0,57.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001167694,52011.01.0301,rent,2021-10-12 20:46:57,,3,1190,,,,81.0,1902.0,Färberstrasse 6,St. Gallen,9000.0,47.4328956604004,9.39389705657959,POINT (9.39389705657959 47.43289566040039),1076112.0,,1076112.0,False,,,,,,,,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001170430,132501.09.00105,rent,2021-10-12 21:06:31,,1,770,,,,,1965.0,Rappensteinweg 7,St. Gallen,9000.0,47.4326095581055,9.40298748016357,POINT (9.402987480163574 47.43260955810547),1075766.0,,1075766.0,True,,,,,,,,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001172304,f70d4e6b-75f1-11eb-9a3b-005056bdbc06,rent,2021-10-12 19:53:33,,2,1050,,,,68.0,,Lukasstrasse 3,St. Gallen,9008.0,47.4398574829102,9.39527797698975,POINT (9.395277976989746 47.439857482910156),1075132.0,0.244444444444444,1075132.0,False,63.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001173881,55042.02.0401,rent,2021-10-13 07:37:04,,4,1460,,,,68.0,,Neugasse 16,St. Gallen,9000.0,47.4254493713379,9.37528896331787,POINT (9.375288963317871 47.42544937133789),,,,,,,,,,,,,,,,
3001174557,22112.01.10400,rent,2021-10-12 19:38:48,,3,1060,,,,52.0,,Felsenstrasse 78,St. Gallen,9000.0,47.4196395874023,9.37182903289795,POINT (9.37182903289795 47.419639587402344),1072175.0,0.3,1072175.0,False,,,,,,,,True,204.0,Centrum,St.Georgen,St.Georgen-Bernegg
3001118905,3179143,rent,2021-10-12 20:46:56,,3,1190,,,,80.0,,Teufenerstrasse 55,St. Gallen,9000.0,,,POINT(9.36798685944395 47.4178580121799),1072127.0,0.111111111111111,1072127.0,True,66.0,58.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,204.0,Centrum,St.Georgen,St.Georgen-Bernegg
3001175366,4/19/3504.834380.8f14059d-b969-11eb-820b-005056bdbc06,rent,2021-10-12 20:45:40,,1,1370,190.0,1180.0,,65.0,,Sonnenhaldenstrasse 19,St. Gallen,9008.0,47.4405136108398,9.3912525177002,POINT (9.391252517700195 47.440513610839844),1075335.0,0.0,1075335.0,False,54.0,39.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001175690,505.301,rent,2021-10-12 19:05:15,,3,1484,250.0,1234.0,,95.0,1900.0,Aeplistrasse 5,St. Gallen,9008.0,47.4345512390137,9.38718509674072,POINT (9.387185096740723 47.43455123901367),1074812.0,0.266666666666667,1074812.0,False,56.0,50.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001175902,16510.37.0202,rent,2021-10-13 08:39:50,,2,1280,210.0,1070.0,,,,Brauerstrasse 37,St. Gallen,9016.0,47.4364204406738,9.40281009674072,POINT (9.402810096740723 47.43642044067383),1076265.0,,1076265.0,True,48.0,42.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001177098,1504.04.0003,rent,2021-10-12 19:07:45,,GF,1355,225.0,1130.0,,74.0,1960.0,Burenbüchelstr. 9,St. Gallen,9016.0,47.4359474182129,9.41016292572021,POINT (9.410162925720215 47.43594741821289),1076652.0,0.0,1076652.0,True,,,,,,,,True,307.0,Osten,Neudorf,Achslen-Wilen
3001177658,12105.05.10208,rent,2021-10-12 20:45:46,,2,1750,,,,99.0,,Ullmannstrasse 27,St. Gallen,9014.0,47.4132843017578,9.33195877075195,POINT (9.331958770751953 47.41328430175781),190526765.0,0.0421052631578946,190526765.0,False,,,,,,,,True,109.0,Westen,Bruggen,Bruggen-Zürcherstrasse
3001183466,55003.01.0302,rent,2021-10-12 20:45:37,,3,760,,,,60.0,1912.0,Unterstr. 53,St. Gallen,9000.0,47.418342590332,9.3661994934082,POINT (9.366199493408203 47.41834259033203),1071821.0,0.0,1071821.0,False,55.0,47.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,203.0,Centrum,Riethüsli,Riethüsli
3001184167,i4jo3.p2b5i,rent,2021-10-12 19:09:01,,2,890,,,,50.0,,St. Georgen-Strasse 118,St. Gallen,9011.0,47.4153137207031,9.38610649108887,POINT (9.386106491088867 47.415313720703125),1074006.0,0.0,1074006.0,False,62.0,47.0,ES II,Wohnen,">IGW, <AW",">PW, ≤IGW",">IGW, <AW",False,209.0,Centrum,St.Georgen,St.Georgen-Bach
3001187072,vv3gm.6g1tf,rent,2021-10-13 07:28:48,,1,1290,,,,100.0,,Ilgenstrasse 50,St. Gallen,9000.0,47.4165382385254,9.35750961303711,POINT (9.35750961303711 47.41653823852539),1070178.0,0.111111111111111,1070178.0,False,,,,,,,,True,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001187814,pkfey.t015w,rent,2021-10-12 19:06:26,,1,1480,,,,104.0,,Redingstrasse 4,St. Gallen,9000.0,47.4271087646484,9.37194442749023,POINT (9.371944427490234 47.42710876464844),1071319.0,0.0,1071319.0,True,,,,,,,,True,202.0,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001189594,3214290,rent,2021-10-12 19:52:16,,2,1360,,,,88.0,,Hagenbuchstrasse 10,St. Gallen,9000.0,47.4311408996582,9.3983097076416,POINT (9.398309707641602 47.4311408996582),1075910.0,0.0222222222222223,1075910.0,False,,,,,,,,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001190574,854424.2e0abf01-dff3-11eb-84f0-005056bdbc06,rent,2021-10-12 23:09:56,,,1100,,,,65.0,,Hungerbühlerstrasse 1a,St. Gallen,9014.0,47.4104766845703,9.33370113372803,POINT (9.333701133728027 47.41047668457031),1069079.0,0.1875,1069079.0,False,,,,,,,,True,109.0,Westen,Bruggen,Bruggen-Zürcherstrasse
3001192364,Falkensteinstrasse 5 2.OG - 001.779598.087d6254-5bd8-11eb-8230-005056bdbc06,rent,2021-10-12 23:06:14,,GF,775,,,,58.0,,Falkensteinstrasse 5,St. Gallen,9000.0,47.4299926757812,9.39174365997314,POINT (9.391743659973145 47.42999267578125),1076035.0,0.0333333333333333,1076035.0,False,,,,,,,,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001192542,1580.1542,rent,2021-10-12 19:07:39,,4,740,,,,36.0,1920.0,Brunnenbergstrasse 10,St. Gallen,9000.0,47.4239501953125,9.38275909423828,POINT (9.382759094238281 47.4239501953125),1073480.0,0.0285714285714285,1073480.0,False,53.0,41.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001193043,010401.854876.80d5e8d8-e0ad-11eb-9c8e-005056bdbc06,rent,2021-10-12 20:48:20,,4,1750,,,,115.0,,Schmiedgasse 19,St. Gallen,9000.0,47.4238662719727,9.37584400177002,POINT (9.37584400177002 47.423866271972656),1072485.0,0.15,1072485.0,False,,,,,,,,True,206.0,Centrum,Innenstadt,Altstadt
3001197625,2850.4011,rent,2021-10-13 09:12:44,,1,1300,300.0,1000.0,,,1910.0,Glaserstrasse 3,St. Gallen,9000.0,47.4189567565918,9.35439014434814,POINT (9.354390144348145 47.4189567565918),1070265.0,,1070265.0,False,58.0,51.0,ES III,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001198085,5592-1.goldinger.SM138.1102,rent,2021-10-13 08:18:27,,2,2850,250.0,2600.0,,140.0,,Hinterlauben 10,St. Gallen,9000.0,47.424747467041,9.37550258636475,POINT (9.375502586364746 47.424747467041016),1072553.0,0.037037037037037,1072553.0,False,,,,,,,,True,206.0,Centrum,Innenstadt,Altstadt
3001198152,44.53.4501.680424.b1ec94ce-b076-11ea-97df-005056bdbc06,rent,2021-10-12 19:38:42,,4,2390,250.0,2140.0,,127.0,2017.0,Heiligkreuzstrasse 53,St. Gallen,9008.0,47.4404067993164,9.3939847946167,POINT (9.3939847946167 47.440406799316406),191521871.0,0.0,191521871.0,False,66.0,58.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001198951,00241.01.0010,rent,2021-10-12 20:48:11,,2,1600,280.0,1320.0,,101.0,1957.0,Vonwilstrasse 51,St. Gallen,9000.0,47.4194450378418,9.35537147521973,POINT (9.355371475219727 47.4194450378418),1070279.0,0.0,1070279.0,False,60.0,52.0,ES III,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001201708,5590.01.0010,rent,2021-10-13 07:19:27,,2,2370,370.0,2000.0,,130.0,1964.0,Stauffacherstrasse 5,St. Gallen,9000.0,47.4235572814941,9.36404323577881,POINT (9.364043235778809 47.42355728149414),1071170.0,0.0317460317460319,1071170.0,True,50.0,43.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,202.0,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001204679,1059.01.1022,rent,2021-10-12 19:53:37,,2,960,,,,1.0,,Spyristrasse 9,St. Gallen,9008.0,47.4368362426758,9.39242649078369,POINT (9.392426490783691 47.43683624267578),1074977.0,0.981818181818182,1074977.0,False,,,,,,,,True,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001206092,A9JEV3F_224LV53,rent,2021-10-12 20:45:38,,,849,,,,,,Spisergasse 43,St. Gallen,9000.0,47.4244956970215,9.37917041778564,POINT (9.379170417785645 47.424495697021484),1072632.0,,1072632.0,False,57.0,47.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,206.0,Centrum,Innenstadt,Altstadt
3001206690,3221630,rent,2021-10-13 09:12:41,,1,1290,120.0,1170.0,,64.0,,Treuackerstrasse 25,St. Gallen,9000.0,47.4154357910156,9.36357879638672,POINT (9.363578796386719 47.415435791015625),1071652.0,0.0447761194029851,1071652.0,False,,,,,,,,True,203.0,Centrum,Riethüsli,Riethüsli
3001207025,10270.77.1014,rent,2021-10-13 09:12:48,,3,1240,250.0,990.0,,,,Schönaustrasse 77,St. Gallen,9000.0,47.4172821044922,9.34814548492432,POINT (9.348145484924316 47.41728210449219),1070489.0,,1070489.0,False,58.0,44.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001207296,1055.1113.857263.f73a8b26-e57c-11eb-9c8e-005056bdbc06,rent,2021-10-13 08:21:18,,4,2410,200.0,2210.0,,85.0,,Burgstrasse 51,St. Gallen,9000.0,47.4180908203125,9.35981178283691,POINT (9.359811782836914 47.4180908203125),190726653.0,0.214285714285714,190726653.0,False,61.0,50.0,ES III,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,202.0,Centrum,Rosenberg,Rosenberg-Kreubleiche
