id,object_ref,category,date,flatType,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,lat,lng,wkt,gwr_egid,match_accuracy
3001388806,IT3SG - Harfenbergstrasse 13 - 002.890339.a4baa420-22ad-11ec-842e-005056bdbc06,rent,2021-10-12T19:38:48,,5,990,,,,,,Harfenbergstrasse 13,St. Gallen,9000,47.4235687255859,9.38078880310059,POINT (9.380788803100586 47.42356872558594),1073501,
3001389161,1002.102021.828321.b36855e4-ada7-11eb-820b-005056bdbc06,rent,2021-10-13T07:22:00,,GF,1100,,,,46,,Rosenbergstrasse 64,St. Gallen,9000,47.4233627319336,9.36717796325684,POINT (9.367177963256836 47.423362731933594),1071191,0.15
3001389162,2001.102021.845801.c7a9513c-cf3d-11eb-92cc-005056bdbc06,rent,2021-10-12T20:46:55,,GF,1170,,,,,,Stückelbergstrasse 3,St. Gallen,9000,47.4162216186523,9.35643577575684,POINT (9.356435775756836 47.416221618652344),1070190,
3001389163,1031.10.2021.758202.77bc7ac9-3539-11eb-b716-005056bdbc06,rent,2021-10-12T20:46:52,,3,1250,,,,,,Steingrüeblistrasse 39,St. Gallen,9000,47.4268798828125,9.38997936248779,POINT (9.389979362487793 47.4268798828125),1073687,
3001380896,SM1008.1106.888276.4a07c712-2068-11ec-842e-005056bdbc06,rent,2021-10-13T07:22:00,,3,1230,140,1090,,48,,Teufenerstrasse 52,St. Gallen,9000,,,POINT(9.36786351041969 47.4181119831833),1072285,0.494736842105263
3001382654,165,rent,2021-10-13T07:36:59,,4,1300,,,,90,,Zürcherstrasse 78,St. Gallen,9000,,,POINT(9.34935397192808 47.4172319477786),1070311,0.307692307692308
3001384887,189-3.uze.4100-3021,rent,2021-10-12T20:47:01,,2,1150,,,,70,,Teufenerstrasse 95 a,St. Gallen,9000,,,POINT(9.36481002310679 47.4150500166327),1071628,0.0
3001384902,169-1.uze.4100-2001,rent,2021-10-13T09:12:48,,,1240,180,1060,,50,,Teufenerstrasse 95,St. Gallen,9000,,,POINT(9.36481002310679 47.4150500166327),1071628,0.0196078431372549
3001385430,2655.5021,rent,2021-10-12T23:28:18,,2,1620,,,,106,,Felsenstrasse 73 (BK),St. Gallen,9000,,,POINT(9.37241315466321 47.4196553683778),1072224,0.0363636363636364
3001389164,1031.10.2021.864637.9cdc656f-f5da-11eb-8985-005056bdbc06,rent,2021-10-12T20:46:52,,3,1200,,,,,,Stückelbergstrasse 1,St. Gallen,9000,47.4163589477539,9.35648727416992,POINT (9.356487274169922 47.416358947753906),1070188,
3001389165,1033.10.2021.848779.910cc64c-d4b8-11eb-92cc-005056bdbc06,rent,2021-10-12T20:46:58,,3,1190,,,,70,,Helvetiastrasse 51,St. Gallen,9000,47.4341926574707,9.39534091949463,POINT (9.395340919494629 47.4341926574707),1076174,0.0909090909090909
3001389167,1002.102021.850994.31aa3e11-d988-11eb-84f0-005056bdbc06,rent,2021-10-12T19:06:29,,GF,1750,200,1550,,85,,Obere Büschenstrasse 10,St. Gallen,9000,47.4247970581055,9.38028240203857,POINT (9.380282402038574 47.42479705810547),1073538,0.0
3001389168,1032.10.2021.868597.58141a82-ff26-11eb-bf79-005056bdbc06,rent,2021-10-12T20:45:47,,3,2190,280,1910,,121,2016,Fürstenlandstrasse 135,St. Gallen,9014,47.4106826782227,9.33879375457764,POINT (9.338793754577637 47.410682678222656),191122951,0.00819672131147542
3001389171,1011.102021.866785.a3db3f97-faae-11eb-8985-005056bdbc06,rent,2021-10-12T19:07:47,,2,1400,,,,,2016,Fürstenlandstrasse 135,St. Gallen,9014,47.4106826782227,9.33879375457764,POINT (9.338793754577637 47.410682678222656),191122951,
3001389930,54427.02.0101,rent,2021-10-12T21:06:33,,1,1990,330,1660,,145,1985,Rorschacher Strasse 277b,St. Gallen,9016,47.4415016174316,9.41170310974121,POINT (9.411703109741211 47.44150161743164),,
3001389931,53601.01.0401,rent,2021-10-12T19:38:46,,4,1200,110,1090,,57,1961,Neugasse 35,St. Gallen,9000,47.4247093200684,9.37479877471924,POINT (9.374798774719238 47.42470932006836),1072571,0.0
3001390736,A95ZL3R_22DZ45X,rent,2021-10-12T19:05:05,,GF,1130,,,,,,Martinsbruggstrasse 30,St. Gallen,9016,47.4363708496094,9.40935897827148,POINT (9.409358978271484 47.436370849609375),1076647,
3001390738,Achslenweg 17 - 4 Zi-Wg 1. OG links 2.,rent,2021-10-12T19:53:42,,1,1298,,,,,,Achslenweg 17,St. Gallen,9016,47.4357566833496,9.41154384613037,POINT (9.411543846130371 47.43575668334961),1076667,
3001390739,A95ZL3R_22DY45X,rent,2021-10-13T08:39:53,,3,1150,180,970,,,,Martinsbruggstrasse 30b,St. Gallen,9016,47.4361190795898,9.4094934463501,POINT (9.409493446350098 47.436119079589844),1076649,
3001390741,3 Zi-Wg 2. OG rechts - Fuchsenstrasse 9 1.,rent,2021-10-13T08:39:55,,2,1080,200,880,,,,Fuchsenstrasse 9,St. Gallen,9016,47.4352836608887,9.40900993347168,POINT (9.40900993347168 47.43528366088867),1076615,
3001390742,Lukasstrasse 41 - 4.5 Zi-Wg 1. OG West 1.,rent,2021-10-12T21:06:33,,1,1840,,,,110,2012,Lukasstrasse 41,St. Gallen,9016,47.4388809204102,9.40090847015381,POINT (9.400908470153809 47.438880920410156),190607614,0.0350877192982456
3001390745,4 Zi-Wg 1. OG links 30d 1.,rent,2021-10-13T08:39:49,,1,1290,200,1090,,,,Martinsbruggstrasse 30d,St. Gallen,9016,47.4358863830566,9.40966320037842,POINT (9.409663200378418 47.43588638305664),1076651,
3001393718,47773858,rent,2021-10-12T23:28:15,,,890,,,,,,,,,,,,,
3001394636,55.903.401,rent,2021-10-12T19:52:19,,3,1470,,,,86,,Leuenbergerstrasse 2,St. Gallen,9000,47.4173431396484,9.34955787658691,POINT (9.349557876586914 47.41734313964844),191169830,0.0
3001394734,StGallenKlusstrasse203OG.891913.1b2e66b8-2507-11ec-842e-005056bdbc06,rent,2021-10-12T20:00:05,,3,1300,,,,74,,Reizende 3.5-Zimmerwohnung in St. Georgen - hell ruhig renoviert gepflegt sonnig naturnah und mit Weitsicht bis zum Bodensee grosser Balkon Garten zur Mitbenutzung,St. Gallen,9000,,,,,
3001394775,351.1112.891921.dd743a61-2509-11ec-842e-005056bdbc06,rent,2021-10-13T07:37:07,,4,1600,220,1380,,96,1995,Burgstrasse 91,St. Gallen,9000,47.4159774780273,9.35520458221436,POINT (9.355204582214355 47.415977478027344),2363104,
3001394845,Teufenerstrasse 189.891946.fbd69047-250d-11ec-842e-005056bdbc06,rent,2021-10-12T19:54:52,,2,1090,,,,118,,Teufenerstrasse 189,St. Gallen,9012,47.4066352844238,9.36957454681396,POINT (9.369574546813965 47.40663528442383),,
3001394899,56.950.14,rent,2021-10-12T19:05:15,,3,1310,,,,76,,Langgasse 157,St. Gallen,9008,47.4497146606445,9.39772891998291,POINT (9.39772891998291 47.44971466064453),190209239,0.05
3001394909,02947.02.2101,rent,2021-10-12T21:06:36,,1,1560,,,,88,2017,Favrestrasse 19,St. Gallen,9016,47.437198638916,9.41196441650391,POINT (9.411964416503906 47.437198638916016),191569754,0.0232558139534884
3001396200,53207.04.0101,rent,2021-10-12T20:45:45,,1,1540,,,,109,2003,Lehnstrasse 104a,St. Gallen,9014,47.4062080383301,9.3261137008667,POINT (9.3261137008667 47.40620803833008),160003364,0.0
3001396208,2300.01.3001,rent,2021-10-13T08:39:54,,3,1090,130,960,,61,,Brauerstr. 47,St. Gallen,9016,47.4372138977051,9.40369892120361,POINT (9.403698921203613 47.43721389770508),1076324,0.0
3001396640,2110.1.3.663412.a5f9ca17-98d3-11ea-9882-005056bdbc06,rent,2021-10-12T20:14:53,,2,1068,,,,,,Wolfgangstr. 71,St. Gallen,9014,47.4026298522949,9.33182621002197,POINT (9.331826210021973 47.40262985229492),1069456,
3001397727,10198.01.0202,rent,2021-10-12T20:14:52,,2,1180,,,,60,2012,Zweibruggenmühlestrasse 5,St. Gallen,9014,47.4071960449219,9.32706451416016,POINT (9.327064514160156 47.407196044921875),190608319,0.0344827586206897
3001398106,16483.03.0002,rent,2021-10-12T19:54:50,,GF,350,,,,,,Im Grund 14c,St. Gallen,9012,47.4100570678711,9.36431980133057,POINT (9.364319801330566 47.410057067871094),1071447,
3001398196,04177.01.0002,rent,2021-10-12T19:38:40,,,1550,,,,71,,Lukasstrasse 36a,St. Gallen,9008,47.4386253356934,9.39911842346191,POINT (9.399118423461914 47.43862533569336),190699809,0.0273972602739726
3001398462,0194,rent,2021-10-12T19:06:24,,3,1500,,,,107,,Linsebühlstrasse 99,St. Gallen,9000,47.4259910583496,9.38535594940186,POINT (9.385355949401855 47.42599105834961),1073639,1.81578947368421
3001400894,9029.04.0204,rent,2021-10-12T21:06:35,,2,1825,150,1675,,115,2011,Schönbüelpark 7,St. Gallen,9016,47.4410133361816,9.41225528717041,POINT (9.41225528717041 47.44101333618164),190425694,0.0550458715596329
3001400897,9029.03.0203,rent,2021-10-12T19:05:11,,2,1630,190,1440,,88,2011,Schönbüelpark 5,St. Gallen,9016,47.4406852722168,9.41177463531494,POINT (9.411774635314941 47.4406852722168),,
3001401197,hgok2326119,rent,2021-10-13T08:39:56,,3,650,85,565,,,,Parketteriestrasse 6,St. Gallen,9016,47.4368362426758,9.40260219573975,POINT (9.402602195739746 47.43683624267578),1076272,
3001390573,47733440,rent,2021-10-12T23:28:12,,,1340,,,,98,,Unterstrasse Goldach SG,St. Gallen,9000,,,POINT(9.37027400189251 47.4202489501621),,
3001390574,47733224,rent,2021-10-12T23:28:14,,,1170,,,,78,,Unterstrasse Goldach SG,St. Gallen,9000,,,POINT(9.37027400189251 47.4202489501621),,
3001394787,7145.3521,rent,2021-10-12T19:54:48,,2,1500,,,,61,2018,St. Georgenstrasse 159,St. Gallen,9011,,,POINT(9.39104272688362 47.4147356928072),191606857,0.0317460317460317
3001395041,16731.14.0103,rent,2021-10-12T19:53:41,,1,570,,,,23,1952,St. Leonhardstrasse 51,St. Gallen,9000,,,POINT(9.36863748554197 47.4215448477558),1072356,0.0
3001398467,1212.02.0305,rent,2021-10-12T21:06:34,,3,1890,370,1520,,90,1970,Achslenstr.5,St. Gallen,9016,,,POINT(9.41385657522635 47.4326657472487),1076513,0.0
3001399818,TG1789.TG1789.TG1789,rent,2021-10-12T19:53:41,,1,590,,,,23,,Teufenerstrasse 41,St. Gallen,9000,,,POINT(9.36866748014511 47.4183504693382),1072126,0.0
3001400530,622.uze.4100-2012,rent,2021-10-13T07:22:00,,1,1050,,,,,,Teufenerstrasse 95,St. Gallen,9000,,,POINT(9.36481002310679 47.4150500166327),1071628,
3001400565,10087.1.1012,rent,2021-10-12T19:51:06,,1,700,,,,31,,Teufenerstrasse 117,St. Gallen,9000,,,POINT(9.36380237534161 47.4139422047013),1071611,0.03125
3001400878,237-3.uze.4100-3063,rent,2021-10-12T20:13:43,,6,1760,,,,145,,Teufenerstrasse 95 a,St. Gallen,9000,,,POINT(9.36481002310679 47.4150500166327),1071628,0.45
3001402705,146.1.14.800135.28187883-7ff3-11eb-8e73-005056bdbc06,rent,2021-10-12T19:05:01,,1,550,,,,,,Linsebühlstrasse 18,St. Gallen,9000,47.4243431091309,9.38104820251465,POINT (9.381048202514648 47.42434310913086),1073523,
3001402706,346-102021.894165.2e3e29c2-274b-11ec-842e-005056bdbc06,rent,2021-10-12T19:53:37,,3,1010,,,,64,,Domänenstrasse 3,St. Gallen,9008,47.440860748291,9.39433193206787,POINT (9.394331932067871 47.440860748291016),1075141,0.0153846153846153
3001402756,najiw.n2i7t,rent,2021-10-13T07:22:04,,1,1480,200,1280,,75,1940,Dufourstrasse 153,St. Gallen,9000,47.4226188659668,9.35810947418213,POINT (9.358109474182129 47.4226188659668),1070646,0.0
3001403156,16730.14.0001,rent,2021-10-13T07:27:28,,GF,1050,,,,,1984,Fidesstr. 6,St. Gallen,9000,47.4319305419922,9.39297676086426,POINT (9.392976760864258 47.43193054199219),,
3001403510,3cavf.smg35,rent,2021-10-13T07:27:30,,1,1540,,,,101,,Burgstrasse 31,St. Gallen,9000,47.4190368652344,9.36180973052979,POINT (9.361809730529785 47.419036865234375),1071017,0.0
3001403636,47675799,rent,2021-10-13T08:18:31,,,690,,,,25,,Löwengasse,St. Gallen,9000,47.4253807067871,9.37762355804443,POINT (9.377623558044434 47.42538070678711),1072665,0.375
3001403716,859492.f8c7d51f-eaae-11eb-9c8e-005056bdbc06,rent,2021-10-12T20:00:00,,4,800,,,,,,Langgasse 37,St. Gallen,9008,47.4364929199219,9.38725566864014,POINT (9.387255668640137 47.436492919921875),1075244,
3001403823,00241.01.0043,rent,2021-10-12T19:05:06,,7,855,140,715,,32,1957,Vonwilstrasse 51,St. Gallen,9000,47.4194450378418,9.35537147521973,POINT (9.355371475219727 47.4194450378418),1070279,0.0
3001404034,07439.01.0020,rent,2021-10-12T19:07:42,,GF,1490,250,1240,,84,1981,Tablatstr. 12,St. Gallen,9016,47.4376907348633,9.42048072814941,POINT (9.420480728149414 47.43769073486328),1076853,0.0
3001404132,"3,5-Zi.-DWG, St. Gallen.894344.303778d7-2781-11ec-842e-005056bdbc06",rent,2021-10-12T20:47:04,,3,1200,,,,82,,Treuackerstrasse 34,St. Gallen,9000,47.415397644043,9.36264228820801,POINT (9.362642288208008 47.41539764404297),1071707,0.138888888888889
3001404387,1504.05.0301,rent,2021-10-12T19:07:43,,3,1430,250,1180,,79,1960,Burenbüchelstr. 11,St. Gallen,9016,47.4361267089844,9.41000270843506,POINT (9.410002708435059 47.436126708984375),1076653,0.0
3001404411,1.1.1201,rent,2021-10-13T07:28:40,,2,1897,260,1637,,110,,Feldlistr. 7,St. Gallen,9000,47.4215202331543,9.35657405853271,POINT (9.356574058532715 47.4215202331543),1070466,0.466666666666667
3001404913,1240727,rent,2021-10-13T07:27:27,,4,1200,,,,70,,,,,,,,,
3001404928,1240459,rent,2021-10-13T07:37:00,,,1335,,,,70,,,,,,,,,
3001405131,2200.01.3002,rent,2021-10-13T08:39:55,,3,890,110,780,,45,1970,Achslenstr. 1,St. Gallen,9016,47.4336280822754,9.41360855102539,POINT (9.41360855102539 47.43362808227539),1076511,0.181818181818182
3001405132,5060.02.2001,rent,2021-10-12T19:08:57,,2,1420,,,,95,,Tannenstr. 44,St. Gallen,9010,47.4366645812988,9.37887763977051,POINT (9.378877639770508 47.43666458129883),1074318,0.0
3001405208,6811.10.0201,rent,2021-10-12T20:45:44,,2,1450,,,,88,2020,Hechtackerstrasse 14a,St. Gallen,9014,47.4082489013672,9.3399715423584,POINT (9.339971542358398 47.40824890136719),191548981,0.0114942528735633
3001406256,Helvetiastr 41 14.894942.2ebbe00c-2806-11ec-842e-005056bdbc06,rent,2021-10-12T19:05:18,,3,890,,,,45,,Helvetiastrasse 41,St. Gallen,9000,47.4332618713379,9.3950719833374,POINT (9.395071983337402 47.43326187133789),1076158,0.0
3001406265,10263.02.0102,rent,2021-10-13T08:39:52,,1,1170,210,960,,53,1962,Burenbüchelstrasse 18a,St. Gallen,9016,47.4357681274414,9.41106510162354,POINT (9.411065101623535 47.435768127441406),1076640,0.184615384615385
3001407281,PaulMichelvonMerey.Metzgergasse299000STGallen.15zw5ogrechtsexBiedermann,rent,2021-10-12T21:06:32,,5,795,,,,28,1969,Metzgergasse 29,St. Gallen,9000,47.4272117614746,9.37481021881104,POINT (9.374810218811035 47.42721176147461),1072706,0.222222222222222
3001407346,00754.01.0002,rent,2021-10-12T19:54:52,,GF,1195,155,1040,,52,1968,Altmannstrasse 16,St. Gallen,9012,47.413272857666,9.36429595947266,POINT (9.364295959472656 47.413272857666016),,
3001407405,1026.1.1005,rent,2021-10-13T07:20:38,,GF,1590,210,1380,,82,1965,Obere Berneggstrasse 79,St. Gallen,9012,47.4128341674805,9.36686229705811,POINT (9.366862297058105 47.41283416748047),1071537,0.0
3001407406,1026.1.1301,rent,2021-10-12T19:54:50,,100,1000,150,850,,52,1965,Obere Berneggstrasse 79,St. Gallen,9012,47.4128341674805,9.36686229705811,POINT (9.366862297058105 47.41283416748047),,
3001407411,2016.1.1401,rent,2021-10-12T19:38:45,,4,900,,,,,1931,Schönaustrasse 79,St. Gallen,9000,47.4168701171875,9.34809398651123,POINT (9.34809398651123 47.4168701171875),1070306,
3001407521,132501.08.00001,rent,2021-10-12T21:06:31,,GF,770,,,,52,1965,Rappensteinweg 3,St. Gallen,9000,47.4325866699219,9.40242767333984,POINT (9.402427673339844 47.432586669921875),1075767,0.0545454545454546
3001408605,895511.0055c8c1-281b-11ec-842e-005056bdbc06,rent,2021-10-12T19:52:20,,2,1400,,,,115,,Kreuzbleichestrasse 7,St. Gallen,9000,47.4201011657715,9.35677814483643,POINT (9.356778144836426 47.420101165771484),1070293,0.0454545454545454
3001408867,47879923,rent,2021-10-12T23:28:13,,,1290,,,,95,,Engelgasse 5,St. Gallen,9000,47.4263572692871,9.3745059967041,POINT (9.374505996704102 47.42635726928711),1072684,0.05
3001409150,A9JEV3F_229FL5Z,rent,2021-10-12T19:53:38,,4,749,,,,22,,Spiessergasse 43,St. Gallen,9000,47.4244956970215,9.37917041778564,POINT (9.379170417785645 47.424495697021484),1072632,0.153846153846154
3001409151,A9JEV3F_2247L5Z,rent,2021-10-12T19:53:38,,3,749,,,,22,,Spiessergasse 43,St. Gallen,9000,47.4244956970215,9.37917041778564,POINT (9.379170417785645 47.424495697021484),1072632,0.153846153846154
3001410662,132501.06.00103,rent,2021-10-13T07:28:51,,1,1120,,,,75,1965,Flurhofstr. 155,St. Gallen,9000,47.4323310852051,9.40382099151611,POINT (9.403820991516113 47.43233108520508),1075744,0.117647058823529
3001411171,1240933,rent,2021-10-12T20:48:15,,3,1300,,,,100,,,,,,,,,
3001412186,27511.02.0202,rent,2021-10-12T20:13:42,,2,1730,,,,96,2022,Ahornstrasse 23a,St. Gallen,9000,47.4143943786621,9.34685325622559,POINT (9.346853256225586 47.41439437866211),191823738,0.0105263157894737
3001412963,1696.01.0103,rent,2021-10-12T20:45:42,,1,1240,,,,71,1953,Langgasse 36,St. Gallen,9008,47.4360466003418,9.38742446899414,POINT (9.38742446899414 47.4360466003418),1074852,0.0
3001413248,2215.20001,rent,2021-10-12T19:38:47,,1,929,,,,80,,Buchentalstrasse 6,St. Gallen,9000,47.4335479736328,9.39856815338135,POINT (9.398568153381348 47.43354797363281),1076204,0.0
3001413398,07009.03.3032,rent,2021-10-12T20:46:53,,3,1250,,,,80,,Speicherstr. 25,St. Gallen,9000,47.4247360229492,9.38468456268311,POINT (9.384684562683105 47.42473602294922),1073404,0.230769230769231
3001413400,07930.01.0008,rent,2021-10-13T07:28:58,,3,1300,220,1080,,69,1956,Wiesentalstr. 12,St. Gallen,9000,47.4329223632812,9.39637470245361,POINT (9.396374702453613 47.43292236328125),1076155,0.028169014084507
3001413497,181.5.1zw1OG,rent,2021-10-12T19:05:01,,1,475,,,,15,,Waldaustrasse 5,St. Gallen,9000,47.4201049804688,9.35318374633789,POINT (9.35318374633789 47.42010498046875),1070378,0.0625
3001413836,809067.a0009000005qcHBAAY,rent,2021-10-12T19:07:49,,2,1370,,,,80,,Bernhardswiesstrasse 11,St. Gallen,9014,47.4083480834961,9.34207916259766,POINT (9.342079162597656 47.408348083496094),1069662,0.0
3001414565,5780.07.0001,rent,2021-10-13T07:27:26,,GF,1270,,,,74,2012,Furglerstr. 8,St. Gallen,9000,47.4221458435059,9.35859775543213,POINT (9.358597755432129 47.42214584350586),190611451,0.0
3001412019,TG2299.TG2299.TG2299,rent,2021-10-12T21:06:31,,1,810,,,,47,,Teufenerstrasse 41,St. Gallen,9000,,,POINT(9.36866748014511 47.4183504693382),1072126,0.0217391304347827
3001414570,42201.02.10303,rent,2021-10-12T20:47:02,,3,1200,,,,71,,Zürcherstrasse 57,St. Gallen,9000,,,POINT(9.35172748756134 47.4179933912156),1070262,
3001415388,169,rent,2021-10-12T23:30:44,,4,855,,,,60,,Zürcher Strasse 70,St. Gallen,9000,47.4174957275391,9.35018253326416,POINT (9.35018253326416 47.41749572753906),1070320,0.5
3001415548,1065.1101.897009.4853b220-2b2a-11ec-842e-005056bdbc06,rent,2021-10-13T08:39:54,,1,1080,180,900,,,,Martinsbruggstrasse 59,St. Gallen,9016,47.4367332458496,9.41403293609619,POINT (9.414032936096191 47.43673324584961),1076677,
3001415640,20170.1.1042,rent,2021-10-12T21:06:35,,3,1820,240,1580,,78,2020,Burenbüchelstrasse 16,St. Gallen,9016,47.4356880187988,9.41069984436035,POINT (9.410699844360352 47.43568801879883),191707472,0.0126582278481012
3001416060,5698.01.0302,rent,2021-10-12T19:05:06,,3,690,,,,30,1920,Linsebühlstrasse 66,St. Gallen,9000,47.4248428344727,9.38330936431885,POINT (9.383309364318848 47.424842834472656),2363560,0.0625
3001416181,108405.01.00205,rent,2021-10-12T20:14:53,,2,1040,,,,75,1955,Stationsweg 6,St. Gallen,9014,47.4076118469238,9.32946395874023,POINT (9.329463958740234 47.40761184692383),1068994,0.0
3001416434,897196.c55a8212-2b63-11ec-842e-005056bdbc06,rent,2021-10-12T19:09:00,,2,300,,,,212,2019,Girtannerstrasse 19,St. Gallen,9010,47.4355659484863,9.37706089019775,POINT (9.377060890197754 47.43556594848633),191675694,0.00934579439252337
3001416435,897195.aaed9764-2b58-11ec-842e-005056bdbc06,rent,2021-10-12T19:09:00,,2,4400,4100,300,,212,2019,Girtannerstrasse 19,St. Gallen,9010,47.4355659484863,9.37706089019775,POINT (9.377060890197754 47.43556594848633),191675694,0.00934579439252337
3001416436,897194.5c21c271-2b57-11ec-842e-005056bdbc06,rent,2021-10-12T19:09:00,,2,300,,,,212,2019,Girtannerstrasse 19,St. Gallen,9010,47.4355659484863,9.37706089019775,POINT (9.377060890197754 47.43556594848633),191675694,0.00934579439252337
3001416883,5590.03.0033,rent,2021-10-12T19:05:00,,GF,650,125,525,,25,1964,Stauffacherstrasse 7,St. Gallen,9000,47.4234428405762,9.36355876922607,POINT (9.363558769226074 47.42344284057617),1071176,0.56140350877193
3001418295,bh92m.917yy,rent,2021-10-13T09:14:03,,5,1600,,,,65,,St. Leonhard-Strasse 79,St. Gallen,9000,47.4210205078125,9.36458396911621,POINT (9.364583969116211 47.4210205078125),1071080,0.1875
3001401467,7788.06.0302,rent,2021-10-12T19:54:48,,3,1685,,,,110,1994,St. Georgenstr. 210a,St. Gallen,9011,,,POINT(9.39814048881141 47.4141926855635),2363979,0.0
3001109031,1310.03.3032,rent,2021-10-12T19:52:22,,3,1445,,,,82,2010,Zürcherstrasse 84,St. Gallen,9000,,,POINT(9.34881472636019 47.4169799562494),190307251,0.136842105263158
3001123600,3057.01.1021,rent,2021-10-12T19:09:02,,2,1000,,,,63,1979,St.Georgenstrasse 199,St. Gallen,9011,,,POINT(9.39667904539125 47.4151801325729),,
3001187230,10018.82.1001,rent,2021-10-12T20:46:52,,GF,1450,250,1200,,73,1945,Zürcherstrasse 82,St. Gallen,9000,,,POINT(9.34905511136847 47.4170299629809),1070313,0.0266666666666666
3001425963,0455.02.0001,rent,2021-10-15T19:20:34,,GF,1390,250,1140,,72,1954,Iddastrasse 41,St. Gallen,9008,47.4391632080078,9.38868999481201,POINT (9.388689994812012 47.43916320800781),1075270,0.107692307692308
3001198168,249.ecoreal.62600-10400,rent,2021-10-13T07:22:02,,4,1100,,,,87,,Langgasse 41,St. Gallen,9000,,,POINT(9.37481799212038 47.4245453731374),2363677,0.16
3001209450,9602.21c,rent,2021-10-12T19:38:50,,2,1008,,,,90,1920,Teufenerstrasse 68,St. Gallen,9000,,,POINT(9.36672261884109 47.4169884266514),1071694,
3001237765,12205.01.10300,rent,2021-10-12T23:28:19,,3,1500,,,,114,,Rorschacherstrasse 123,St. Gallen,9000,,,POINT(9.39301451193136 47.4308967751026),1076048,0.425
3001251507,1071.189.1304.864701.8c8a8e93-f5f3-11eb-8985-005056bdbc06,rent,2021-10-13T07:22:01,,3,1150,,,,56,,Rorschacherstrasse 216,St. Gallen,9000,,,POINT(9.40202001032813 47.4345678286903),,
3001422299,114mhg,rent,2021-10-14T22:17:36,,GF,1390,,,,,,BRUGGWIESENWEG 20B,St. Gallen,9000,47.4296913146973,9.40196228027344,POINT (9.401962280273438 47.429691314697266),1075712,
3001274584,868266.f02460e9-fe6f-11eb-bf79-005056bdbc06,rent,2021-10-12T19:54:48,,2,1490,,,,,,Sankt Georgen-Strasse 221,St. Gallen,9011,,,POINT(9.39974660078036 47.4146152835338),1074144,
3001275291,1060.174.1110.868370.543d47d8-fe96-11eb-bf79-005056bdbc06,rent,2021-10-12T19:54:51,,2,970,,,,55,,Teufenerstrasse 72,St. Gallen,9012,,,POINT(9.36932501741954 47.4057798649364),,
3001277110,1071.189.1402.868677.4787d2f2-ff32-11eb-bf79-005056bdbc06,rent,2021-10-13T09:12:52,,4,1250,150,1100,,55,,Rorschacherstrasse 216,St. Gallen,9000,,,POINT(9.40202001032813 47.4345678286903),,
3001292818,258.599.59,rent,2021-10-13T09:12:55,,GF,1150,190,960,,,,Zürcherstrasse 68,St. Gallen,9000,,,POINT(9.35045477516154 47.417618596011),1070318,
3001307270,983484.873398.110c47e1-08be-11ec-8c59-005056bdbc06,rent,2021-10-12T23:17:49,,2,850,,,,,,St. Georgenstrasse 36,St. Gallen,9000,,,POINT(9.37885009007188 47.4198713579941),1073299,
3001311839,"Teufenerstrasse 58, 3.5 ZWG 1.OG - 1011.874048.744f5164-0a2e-11ec-8c59-005056bdbc06",rent,2021-10-13T07:22:04,,1,1465,275,1190,,100,,Teufenerstrasse 58,St. Gallen,9000,,,POINT(9.36735772058726 47.4176885781409),1071686,
3001422307,05902.01.0012,rent,2021-10-14T22:07:32,,3,1320,250,1070,,66,1959,Langgasse 92,St. Gallen,9008,47.4403915405273,9.39240264892578,POINT (9.392402648925781 47.440391540527344),1075154,0.03125
3001315465,1058.1103.874762.76b09ad5-0b1b-11ec-8c59-005056bdbc06,rent,2021-10-12T19:53:40,,1,750,95,655,,,1973,Rorschacherstrasse 50a,St. Gallen,9000,,,POINT(9.38378337026535 47.4271838498367),1073655,
3001324401,876178.669e196f-0db5-11ec-8c59-005056bdbc06,rent,2021-10-12T19:52:22,,,1400,,,,,,St. Georgenstrasse 36,St. Gallen,9000,,,POINT(9.37885009007188 47.4198713579941),1073299,
3001331658,4992.1001,rent,2021-10-12T23:17:49,,-1,870,,,,38,,Rorschacherstrasse 165,St. Gallen,9000,,,POINT(9.39699885636754 47.4321608732295),1076144,0.254901960784314
3001333032,46331070,rent,2021-10-13T08:18:30,,,600,,,,20,,Rorschacherstrasse 198,St. Gallen,9000,,,POINT(9.40040962489453 47.4336864858969),1075794,0.0
3001336196,210909_4.5 Zi Whg._2022.829009.7bfc3fe4-ae70-11eb-820b-005056bdbc06,rent,2021-10-13T07:22:05,,2,1370,,,,90,,Teufenerstrasse 182a,St. Gallen,9000,,,POINT(9.3719659094126 47.4212103093551),,
3001347472,158.88.25im1oGSL,rent,2021-10-12T19:07:37,,1,710,,,,,,Teufenerstr. 88,St. Gallen,9000,,,POINT(9.36524344608027 47.4156725695774),1071698,
3001347474,158.88.35im2oGesc,rent,2021-10-12T19:38:35,,2,930,,,,,,Teufenerstr. 88,St. Gallen,9000,,,POINT(9.36524344608027 47.4156725695774),1071698,
3001357089,54817.01.0102,rent,2021-10-12T19:54:51,,1,940,,,,,1900,Teufenerstrasse 147,St. Gallen,9012,,,POINT(9.36684340683538 47.4111744461648),1071338,
3001362014,6172.03.0201,rent,2021-10-12T19:05:12,,2,750,,,,45,1947,Helvetiastrasse 51 A,St. Gallen,9000,,,POINT(9.39533672940079 47.4341953261533),1076174,0.0217391304347826
