id,object_ref,category,date,flatType,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,lat,lng,wkt,gwr_egid,match_accuracy,price_per_sqm,price_per_room,flat_cat,cat,egid,ren_potential,LR_DAY,LR_NIGHT,ES,COMM_USE_D,EXP_LIM_D,EXP_LIM_N,EXP_LIM,noise_below,quartier_nummer,quartier_kreis,quartier_quartiergr,quartier_statistisc
3001354992,47460695,rent,2021-10-12 23:28:15,,,3600,,,,40,,Rorschacherstrasse,St. Gallen,9000,,,POINT(9.37906581129918 47.4265164136986),1072808,0.6,90.0,900.0,M,f,1072808,False,63.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,207,Centrum,St.Jakob,St.Jakob
3001361663,27511.02.0201,rent,2021-10-12 20:46:59,,2,1220,,,,62,2022.0,Ahornstrasse 23a,St. Gallen,9000,47.4143943786621,9.34685325622559,POINT (9.346853256225586 47.41439437866211),191823738,0.0,19.677419354838708,610.0,S,e,191823738,False,,,,,,,,True,112,Westen,Bruggen,Moos-Waldacker-Lerchenfeld
3001364371,010001.883996.738dd6d5-1ae5-11ec-8c59-005056bdbc06,rent,2021-10-13 07:22:00,,GF,1100,,,,60,,Steingrüeblistrasse 44,St. Gallen,9000,47.4266510009766,9.39069271087646,POINT (9.390692710876465 47.42665100097656),1073692,0.0,18.333333333333332,366.6666666666667,M,c,1073692,False,,,,,,,,True,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001364396,100005.884000.41d1a78b-1ae7-11ec-8c59-005056bdbc06,rent,2021-10-13 07:22:01,,2,1110,,,,60,,Steingrüeblistrasse 44,St. Gallen,9000,47.4266510009766,9.39069271087646,POINT (9.390692710876465 47.42665100097656),1073692,0.0,18.5,370.0,M,c,1073692,False,,,,,,,,True,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001364411,010007.884002.7ff4f53a-1ae7-11ec-8c59-005056bdbc06,rent,2021-10-13 09:12:42,,3,1290,160.0,1130.0,,60,,Steingrüeblistrasse 44,St. Gallen,9000,47.4266510009766,9.39069271087646,POINT (9.390692710876465 47.42665100097656),1073692,0.0,21.5,430.0,M,c,1073692,False,,,,,,,,True,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001366539,132501.03.00201,rent,2021-10-13 07:27:29,,2,1120,,,,78,1965.0,Flurhofstr. 149,St. Gallen,9000,47.4323463439941,9.40286731719971,POINT (9.402867317199707 47.43234634399414),1075741,0.0823529411764706,14.35897435897436,280.0,M,b,1075741,True,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001367439,5761.goldinger.SM92.4102,rent,2021-10-12 23:17:47,,1,1240,,,,83,,Iddastrasse 52,St. Gallen,9008,47.4397201538086,9.38997077941895,POINT (9.389970779418945 47.439720153808594),1075201,0.0777777777777777,14.939759036144578,310.0,M,c,1075201,True,,,,,,,,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001367477,4188.02.0006,rent,2021-10-12 20:45:43,,2,1440,160.0,1280.0,,64,1920.0,Lukasstrasse 2,St. Gallen,9008,47.4394416809082,9.3950891494751,POINT (9.395089149475098 47.4394416809082),1075121,0.0153846153846153,22.5,480.0,M,d,1075121,False,64.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001369138,7yh44.vr6n4,rent,2021-10-13 07:37:00,,3,1495,100.0,1395.0,,100,1911.0,Rorschacher Strasse 124,St. Gallen,9000,47.4307746887207,9.39366340637207,POINT (9.39366340637207 47.4307746887207),1076122,0.0526315789473684,14.95,373.75,M,c,1076122,False,65.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303,Osten,St.Fiden,St.Fiden-Krontal
3001369684,31.70.827770.6f540b39-acd2-11eb-820b-005056bdbc06,rent,2021-10-13 09:12:43,,2,1290,220.0,1070.0,,75,,Torstrasse 20,St. Gallen,9000,47.428035736084,9.37781524658203,POINT (9.377815246582031 47.428035736083984),1072848,0.0,17.2,430.0,M,c,1072848,False,63.0,55.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,207,Centrum,St.Jakob,St.Jakob
3001369750,20120.4.4062,rent,2021-10-12 19:07:44,,6,1396,170.0,1226.0,,61,1981.0,Tablatstrasse 10c,St. Gallen,9016,47.4372634887695,9.41964054107666,POINT (9.41964054107666 47.43726348876953),1076763,0.0,22.885245901639344,698.0,S,e,1076763,True,57.0,48.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,307,Osten,Neudorf,Achslen-Wilen
3001369751,20120.4.4002,rent,2021-10-12 19:53:42,,GF,1290,150.0,1140.0,,61,1981.0,Tablatstrasse 10c,St. Gallen,9016,47.4372634887695,9.41964054107666,POINT (9.41964054107666 47.43726348876953),1076763,0.0,21.147540983606557,645.0,S,e,1076763,True,57.0,48.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,307,Osten,Neudorf,Achslen-Wilen
3001370273,83565.01.0103,rent,2021-10-12 21:06:29,,1,840,,,,36,,Höhenweg 11,St. Gallen,9000,47.429615020752,9.3725414276123,POINT (9.372541427612305 47.42961502075195),1073085,0.44,23.333333333333332,840.0,S,f,1073085,True,,,,,,,,True,207,Centrum,St.Jakob,St.Jakob
3001370626,1057.01.130001,rent,2021-10-12 19:52:23,,,1390,,,,110,,Wildeggstrasse 19,St. Gallen,9000,47.4235343933105,9.38277435302734,POINT (9.382774353027344 47.42353439331055),1073436,0.0,12.636363636363637,695.0,S,e,1073436,False,60.0,45.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001371343,47595430,rent,2021-10-12 23:28:12,,,1350,,,,90,,Sömmerlistrasse,St. Gallen,9000,47.4184989929199,9.35178279876709,POINT (9.35178279876709 47.41849899291992),1070333,0.0588235294117647,15.0,337.5,M,c,1070333,False,56.0,48.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001372173,rr8ed.2mkaw,rent,2021-10-12 19:52:21,,2,1660,210.0,1450.0,,84,1924.0,Falkensteinstrasse 72,St. Gallen,9000,47.4314270019531,9.39884471893311,POINT (9.398844718933105 47.431427001953125),1075875,0.115789473684211,19.761904761904763,415.0,M,c,1075875,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001377914,3644.02.0201,rent,2021-10-13 07:27:32,,2,1530,230.0,1300.0,,90,1919.0,Linsebühlstrasse 14,St. Gallen,9000,47.4243087768555,9.38061618804932,POINT (9.380616188049316 47.42430877685547),1073521,0.216216216216216,17.0,382.5,M,c,1073521,False,66.0,55.0,ES III,Wohnen,">IGW, <AW",">PW, ≤IGW",">IGW, <AW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001378309,8154.01.0304,rent,2021-10-12 23:07:24,,3,1550,,,,90,1910.0,Kugelgasse 3,St. Gallen,9000,47.4257469177246,9.37753963470459,POINT (9.37753963470459 47.42574691772461),1072663,0.0,17.22222222222222,516.6666666666666,M,d,1072663,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt
3001379324,12105.03.10104,rent,2021-10-12 20:45:46,,1,1700,,,,98,,Ullmannstrasse 23b,St. Gallen,9014,47.4129486083984,9.33236312866211,POINT (9.33236312866211 47.41294860839844),190526767,0.053763440860215,17.346938775510203,566.6666666666666,M,d,190526767,False,,,,,,,,True,109,Westen,Bruggen,Bruggen-Zürcherstrasse
3001380381,888151.59455224-203f-11ec-842e-005056bdbc06,rent,2021-10-12 20:46:54,,2,1215,,,,78,,Rosenbergweg 21,St. Gallen,9000,47.4219932556152,9.36234951019287,POINT (9.362349510192871 47.421993255615234),1071127,0.0,15.576923076923077,405.0,M,c,1071127,True,61.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001380399,888157.0b1c387c-2040-11ec-842e-005056bdbc06,rent,2021-10-13 09:12:34,,2,1350,250.0,1100.0,,67,,Rosenbergweg 21,St. Gallen,9000,47.4219932556152,9.36234951019287,POINT (9.362349510192871 47.421993255615234),1071127,0.0147058823529411,20.149253731343283,450.0,M,d,1071127,True,61.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001380521,Pelikanstrasse.21.10,rent,2021-10-12 20:00:00,,3,785,,,,30,,Pelikanstrasse 21,St. Gallen,9008,47.4372100830078,9.39230251312256,POINT (9.392302513122559 47.43721008300781),1075015,0.117647058823529,26.166666666666668,785.0,S,f,1075015,True,,,,,,,,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001380606,888202.5160b3bc-2053-11ec-842e-005056bdbc06,rent,2021-10-12 20:12:24,,1,785,,,,42,,Burgstrasse 19,St. Gallen,9000,47.4193916320801,9.36352825164795,POINT (9.36352825164795 47.41939163208008),1071050,0.0666666666666667,18.69047619047619,392.5,S,c,1071050,True,,,,,,,,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001380667,10057.2.1023,rent,2021-10-12 20:14:52,,2,1360,100.0,1260.0,,53,1930.0,Rickenstrasse 20,St. Gallen,9014,47.4074401855469,9.33251190185547,POINT (9.332511901855469 47.407440185546875),1069562,0.0192307692307692,25.660377358490567,453.3333333333333,M,d,1069562,False,,,,,,,,True,110,Westen,Bruggen,Boppartshof-Hinterberg
3001380921,1489.01.0102,rent,2021-10-12 19:53:38,,1,710,,,,35,1920.0,Ruhbergstrasse 48,St. Gallen,9000,47.4149131774902,9.36348438262939,POINT (9.363484382629395 47.414913177490234),1071634,0.0,20.285714285714285,355.0,S,c,1071634,False,,,,,,,,True,203,Centrum,Riethüsli,Riethüsli
3001381315,23030.03.420020,rent,2021-10-12 20:45:39,,2,1350,150.0,1200.0,,70,1976.0,Sonnrainweg 14,St. Gallen,9008,47.4475479125977,9.39769744873047,POINT (9.397697448730469 47.447547912597656),1075529,0.125,19.285714285714285,337.5,M,c,1075529,True,51.0,42.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001382303,47688267,rent,2021-10-12 19:38:38,,,1730,,,,135,,Kesselhaldenstrasse 6,St. Gallen,9016,47.4384689331055,9.40322494506836,POINT (9.40322494506836 47.43846893310547),1076912,0.457831325301205,12.814814814814815,288.3333333333333,L,b,1076912,False,60.0,48.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
3001382682,A97F43Z_22QA45W,rent,2021-10-13 08:18:26,,,2450,350.0,2100.0,,100,2020.0,St Georgen Str. 20,St. Gallen,9000,47.4228096008301,9.38051223754883,POINT (9.380512237548828 47.42280960083008),1073463,0.428571428571429,24.5,816.6666666666666,M,f,1073463,False,60.0,46.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001383681,Bedastrasse.11.9,rent,2021-10-12 19:50:59,,2,1140,,,,70,,Bedastrasse 11,St. Gallen,9000,47.4286613464355,9.39088344573975,POINT (9.390883445739746 47.42866134643555),1076006,0.166666666666667,16.285714285714285,380.0,M,c,1076006,True,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001384071,6811.05.0301,rent,2021-10-12 20:45:44,,3,1440,,,,88,2020.0,Hechtackerstrasse 12d,St. Gallen,9014,47.4075241088867,9.33936977386475,POINT (9.339369773864746 47.40752410888672),191548977,0.0114942528735633,16.363636363636363,480.0,M,d,191548977,False,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001385146,10738.10738.1021,rent,2021-10-12 19:53:40,,2,650,,,,32,,Brauerstrasse 3,St. Gallen,9000,47.4337310791016,9.39962577819824,POINT (9.399625778198242 47.43373107910156),1076226,0.0857142857142857,20.3125,650.0,S,e,1076226,False,62.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303,Osten,St.Fiden,St.Fiden-Krontal
3001385241,139101.01.00001,rent,2021-10-12 19:08:58,,GF,1600,,,,113,1950.0,Ludwigstr. 15,St. Gallen,9010,47.4408416748047,9.37835311889648,POINT (9.378353118896484 47.44084167480469),1074633,0.0,14.15929203539823,400.0,M,c,1074633,False,,,,,,,,True,301,Osten,Rotmonten,Rotmonten
3001385255,56.951.5,rent,2021-10-12 19:38:40,,1,1430,,,,96,,Langgasse 159,St. Gallen,9008,47.4499473571777,9.39748668670654,POINT (9.397486686706543 47.449947357177734),190209242,0.0588235294117647,14.895833333333334,357.5,M,c,190209242,False,65.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001385379,5181.09.0201,rent,2021-10-12 21:06:33,,2,1919,259.0,1660.0,,114,2009.0,Vogelherdstr. 17,St. Gallen,9016,47.4366302490234,9.41966819763184,POINT (9.419668197631836 47.43663024902344),190212352,0.2,16.833333333333332,479.75,M,d,190212352,False,60.0,51.0,ES II,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,307,Osten,Neudorf,Achslen-Wilen
3001386086,6170.06.0102,rent,2021-10-12 19:53:42,,GF,1290,190.0,1100.0,,64,1968.0,Zilstrasse 10,St. Gallen,9016,47.4411582946777,9.40502548217773,POINT (9.405025482177734 47.441158294677734),1076957,0.032258064516129,20.15625,645.0,S,e,1076957,True,,,,,,,,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
3001387524,47721236,rent,2021-10-12 23:28:16,,,890,,,,50,,Oberstrasse 65,St. Gallen,9000,47.416748046875,9.36429977416992,POINT (9.364299774169922 47.416748046875),1071785,0.19047619047619,17.8,296.6666666666667,M,b,1071785,False,60.0,50.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,203,Centrum,Riethüsli,Riethüsli
3001387933,5768.goldinger.SM314.6105,rent,2021-10-12 21:06:39,,3,1920,,,,118,,Ullmannstrasse 23a,St. Gallen,9014,47.4133110046387,9.33245658874512,POINT (9.332456588745117 47.41331100463867),190526768,0.0825688073394495,16.271186440677965,480.0,M,d,190526768,False,,,,,,,,True,109,Westen,Bruggen,Bruggen-Zürcherstrasse
3001389161,1002.102021.828321.b36855e4-ada7-11eb-820b-005056bdbc06,rent,2021-10-13 07:22:00,,GF,1100,,,,46,,Rosenbergstrasse 64,St. Gallen,9000,47.4233627319336,9.36717796325684,POINT (9.367177963256836 47.423362731933594),1071191,0.15,23.91304347826087,550.0,S,d,1071191,False,66.0,59.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001380896,SM1008.1106.888276.4a07c712-2068-11ec-842e-005056bdbc06,rent,2021-10-13 07:22:00,,3,1230,140.0,1090.0,,48,,Teufenerstrasse 52,St. Gallen,9000,,,POINT(9.36786351041969 47.4181119831833),1072285,0.494736842105263,25.625,307.5,M,c,1072285,False,66.0,58.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,205,Centrum,Innenstadt,St.Leonhard-Ost
3001382654,165,rent,2021-10-13 07:36:59,,4,1300,,,,90,,Zürcherstrasse 78,St. Gallen,9000,,,POINT(9.34935397192808 47.4172319477786),1070311,0.307692307692308,14.444444444444445,260.0,L,b,1070311,False,68.0,60.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001384887,189-3.uze.4100-3021,rent,2021-10-12 20:47:01,,2,1150,,,,70,,Teufenerstrasse 95 a,St. Gallen,9000,,,POINT(9.36481002310679 47.4150500166327),1071628,0.0,16.428571428571427,575.0,S,d,1071628,False,69.0,61.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203,Centrum,Riethüsli,Riethüsli
3001384902,169-1.uze.4100-2001,rent,2021-10-13 09:12:48,,,1240,180.0,1060.0,,50,,Teufenerstrasse 95,St. Gallen,9000,,,POINT(9.36481002310679 47.4150500166327),1071628,0.0196078431372549,24.8,620.0,S,e,1071628,False,69.0,61.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203,Centrum,Riethüsli,Riethüsli
3001385430,2655.5021,rent,2021-10-12 23:28:18,,2,1620,,,,106,,Felsenstrasse 73 (BK),St. Gallen,9000,,,POINT(9.37241315466321 47.4196553683778),1072224,0.0363636363636364,15.283018867924529,405.0,M,c,1072224,False,54.0,40.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,204,Centrum,St.Georgen,St.Georgen-Bernegg
3001505933,919653.a000900000Kn448AAB,rent,2021-11-25 10:51:06,,2,1760,,,,57,,Rosenfeldstrasse 7,St. Gallen,9008,,,POINT(9.3851836993069 47.4339349039222),1074742,0.561538461538462,30.87719298245614,352.0,L,c,1074742,False,57.0,50.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001389165,1033.10.2021.848779.910cc64c-d4b8-11eb-92cc-005056bdbc06,rent,2021-10-12 20:46:58,,3,1190,,,,70,,Helvetiastrasse 51,St. Gallen,9000,47.4341926574707,9.39534091949463,POINT (9.395340919494629 47.4341926574707),1076174,0.0909090909090909,17.0,396.6666666666667,M,c,1076174,True,59.0,48.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001389167,1002.102021.850994.31aa3e11-d988-11eb-84f0-005056bdbc06,rent,2021-10-12 19:06:29,,GF,1750,200.0,1550.0,,85,,Obere Büschenstrasse 10,St. Gallen,9000,47.4247970581055,9.38028240203857,POINT (9.380282402038574 47.42479705810547),1073538,0.0,20.58823529411765,1750.0,S,f,1073538,False,64.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001389168,1032.10.2021.868597.58141a82-ff26-11eb-bf79-005056bdbc06,rent,2021-10-12 20:45:47,,3,2190,280.0,1910.0,,121,2016.0,Fürstenlandstrasse 135,St. Gallen,9014,47.4106826782227,9.33879375457764,POINT (9.338793754577637 47.410682678222656),191122951,0.00819672131147542,18.09917355371901,547.5,M,d,191122951,False,,,,,,,,True,112,Westen,Bruggen,Moos-Waldacker-Lerchenfeld
3001389931,53601.01.0401,rent,2021-10-12 19:38:46,,4,1200,110.0,1090.0,,57,1961.0,Neugasse 35,St. Gallen,9000,47.4247093200684,9.37479877471924,POINT (9.374798774719238 47.42470932006836),1072571,0.0,21.05263157894737,600.0,S,e,1072571,True,,,,,,,,True,206,Centrum,Innenstadt,Altstadt
3001390742,Lukasstrasse 41 - 4.5 Zi-Wg 1. OG West 1.,rent,2021-10-12 21:06:33,,1,1840,,,,110,2012.0,Lukasstrasse 41,St. Gallen,9016,47.4388809204102,9.40090847015381,POINT (9.400908470153809 47.438880920410156),190607614,0.0350877192982456,16.727272727272727,368.0,L,c,190607614,False,63.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
3001394636,55.903.401,rent,2021-10-12 19:52:19,,3,1470,,,,86,,Leuenbergerstrasse 2,St. Gallen,9000,47.4173431396484,9.34955787658691,POINT (9.349557876586914 47.41734313964844),191169830,0.0,17.093023255813954,490.0,M,d,191169830,False,68.0,60.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001394899,56.950.14,rent,2021-10-12 19:05:15,,3,1310,,,,76,,Langgasse 157,St. Gallen,9008,47.4497146606445,9.39772891998291,POINT (9.39772891998291 47.44971466064453),190209239,0.05,17.236842105263158,436.6666666666667,M,c,190209239,False,66.0,57.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001394909,02947.02.2101,rent,2021-10-12 21:06:36,,1,1560,,,,88,2017.0,Favrestrasse 19,St. Gallen,9016,47.437198638916,9.41196441650391,POINT (9.411964416503906 47.437198638916016),191569754,0.0232558139534884,17.727272727272727,520.0,M,d,191569754,False,,,,,,,,True,307,Osten,Neudorf,Achslen-Wilen
3001396200,53207.04.0101,rent,2021-10-12 20:45:45,,1,1540,,,,109,2003.0,Lehnstrasse 104a,St. Gallen,9014,47.4062080383301,9.3261137008667,POINT (9.3261137008667 47.40620803833008),160003364,0.0,14.128440366972477,308.0,L,c,160003364,False,,,,,,,,True,109,Westen,Bruggen,Bruggen-Zürcherstrasse
3001396208,2300.01.3001,rent,2021-10-13 08:39:54,,3,1090,130.0,960.0,,61,,Brauerstr. 47,St. Gallen,9016,47.4372138977051,9.40369892120361,POINT (9.403698921203613 47.43721389770508),1076324,0.0,17.868852459016395,363.3333333333333,M,c,1076324,True,54.0,46.0,ES II,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,303,Osten,St.Fiden,St.Fiden-Krontal
3001397727,10198.01.0202,rent,2021-10-12 20:14:52,,2,1180,,,,60,2012.0,Zweibruggenmühlestrasse 5,St. Gallen,9014,47.4071960449219,9.32706451416016,POINT (9.327064514160156 47.407196044921875),190608319,0.0344827586206897,19.666666666666668,590.0,S,d,190608319,False,62.0,53.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,109,Westen,Bruggen,Bruggen-Zürcherstrasse
3001398196,04177.01.0002,rent,2021-10-12 19:38:40,,,1550,,,,71,,Lukasstrasse 36a,St. Gallen,9008,47.4386253356934,9.39911842346191,POINT (9.399118423461914 47.43862533569336),190699809,0.0273972602739726,21.830985915492956,516.6666666666666,M,d,190699809,False,56.0,46.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001398462,0194,rent,2021-10-12 19:06:24,,3,1500,,,,107,,Linsebühlstrasse 99,St. Gallen,9000,47.4259910583496,9.38535594940186,POINT (9.385355949401855 47.42599105834961),1073639,1.81578947368421,14.018691588785046,1500.0,S,f,1073639,True,58.0,44.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001400894,9029.04.0204,rent,2021-10-12 21:06:35,,2,1825,150.0,1675.0,,115,2011.0,Schönbüelpark 7,St. Gallen,9016,47.4410133361816,9.41225528717041,POINT (9.41225528717041 47.44101333618164),190425694,0.0550458715596329,15.869565217391305,456.25,M,d,190425694,False,62.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,307,Osten,Neudorf,Achslen-Wilen
3001394787,7145.3521,rent,2021-10-12 19:54:48,,2,1500,,,,61,2018.0,St. Georgenstrasse 159,St. Gallen,9011,,,POINT(9.39104272688362 47.4147356928072),191606857,0.0317460317460317,24.59016393442623,500.0,M,d,191606857,False,59.0,44.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,209,Centrum,St.Georgen,St.Georgen-Bach
3001395041,16731.14.0103,rent,2021-10-12 19:53:41,,1,570,,,,23,1952.0,St. Leonhardstrasse 51,St. Gallen,9000,,,POINT(9.36863748554197 47.4215448477558),1072356,0.0,24.782608695652176,570.0,S,d,1072356,False,64.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,205,Centrum,Innenstadt,St.Leonhard-Ost
3001398467,1212.02.0305,rent,2021-10-12 21:06:34,,3,1890,370.0,1520.0,,90,1970.0,Achslenstr.5,St. Gallen,9016,,,POINT(9.41385657522635 47.4326657472487),1076513,0.0,21.0,378.0,L,c,1076513,True,,,,,,,,True,306,Osten,Notkersegg,Hub-Schaugentobel
3001399818,TG1789.TG1789.TG1789,rent,2021-10-12 19:53:41,,1,590,,,,23,,Teufenerstrasse 41,St. Gallen,9000,,,POINT(9.36866748014511 47.4183504693382),1072126,0.0,25.652173913043477,590.0,S,d,1072126,True,69.0,62.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,204,Centrum,St.Georgen,St.Georgen-Bernegg
3001400565,10087.1.1012,rent,2021-10-12 19:51:06,,1,700,,,,31,,Teufenerstrasse 117,St. Gallen,9000,,,POINT(9.36380237534161 47.4139422047013),1071611,0.03125,22.580645161290324,350.0,S,c,1071611,False,69.0,61.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203,Centrum,Riethüsli,Riethüsli
3001400878,237-3.uze.4100-3063,rent,2021-10-12 20:13:43,,6,1760,,,,145,,Teufenerstrasse 95 a,St. Gallen,9000,,,POINT(9.36481002310679 47.4150500166327),1071628,0.45,12.137931034482758,880.0,S,f,1071628,False,69.0,61.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203,Centrum,Riethüsli,Riethüsli
3001402706,346-102021.894165.2e3e29c2-274b-11ec-842e-005056bdbc06,rent,2021-10-12 19:53:37,,3,1010,,,,64,,Domänenstrasse 3,St. Gallen,9008,47.440860748291,9.39433193206787,POINT (9.394331932067871 47.440860748291016),1075141,0.0153846153846153,15.78125,336.6666666666667,M,c,1075141,False,55.0,48.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001402756,najiw.n2i7t,rent,2021-10-13 07:22:04,,1,1480,200.0,1280.0,,75,1940.0,Dufourstrasse 153,St. Gallen,9000,47.4226188659668,9.35810947418213,POINT (9.358109474182129 47.4226188659668),1070646,0.0,19.733333333333334,493.3333333333333,M,d,1070646,False,58.0,45.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren
