name,score,description,category,label,_geom
EVqJJI8go_co-V3eU4Cy4Q,36.32802089413638,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/EVqJJI8go_co-V3eU4Cy4Q""><img style=""width:200px"" src=""https://images.mapillary.com/EVqJJI8go_co-V3eU4Cy4Q/thumb-320.jpg""></a><br>Streetwise Score: 36.32802089413638",3,+,POINT (9.381842600000001 47.4318217)
NXJ-CKsc_8GzID7_i5FWMw,41.53730391554696,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/NXJ-CKsc_8GzID7_i5FWMw""><img style=""width:200px"" src=""https://images.mapillary.com/NXJ-CKsc_8GzID7_i5FWMw/thumb-320.jpg""></a><br>Streetwise Score: 41.53730391554696",4,wahrgenommene Sicherheit hoch,POINT (9.3817611 47.4317728)
_-ZaAduJ4wMGL_HA475fsA,45.50354689298672,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/_-ZaAduJ4wMGL_HA475fsA""><img style=""width:200px"" src=""https://images.mapillary.com/_-ZaAduJ4wMGL_HA475fsA/thumb-320.jpg""></a><br>Streetwise Score: 45.50354689298672",4,wahrgenommene Sicherheit hoch,POINT (9.3816109 47.4316628)
zn7x7rZrtpTZPMCDZdwZoQ,41.89913944549037,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/zn7x7rZrtpTZPMCDZdwZoQ""><img style=""width:200px"" src=""https://images.mapillary.com/zn7x7rZrtpTZPMCDZdwZoQ/thumb-320.jpg""></a><br>Streetwise Score: 41.89913944549037",4,wahrgenommene Sicherheit hoch,POINT (9.3815101 47.4316263)
jtWSZHNJsKVd4VGXIRQ3gQ,36.29872471632302,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/jtWSZHNJsKVd4VGXIRQ3gQ""><img style=""width:200px"" src=""https://images.mapillary.com/jtWSZHNJsKVd4VGXIRQ3gQ/thumb-320.jpg""></a><br>Streetwise Score: 36.29872471632302",3,+,POINT (9.381465199999999 47.4315805)
UKXAxw0Y6jaKajEPGyzOJA,36.762868419424585,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/UKXAxw0Y6jaKajEPGyzOJA""><img style=""width:200px"" src=""https://images.mapillary.com/UKXAxw0Y6jaKajEPGyzOJA/thumb-320.jpg""></a><br>Streetwise Score: 36.762868419424585",3,+,POINT (9.3814657 47.4315777)
uMKisEFImZreTUzU03qxkg,30.67723358126865,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/uMKisEFImZreTUzU03qxkg""><img style=""width:200px"" src=""https://images.mapillary.com/uMKisEFImZreTUzU03qxkg/thumb-320.jpg""></a><br>Streetwise Score: 30.67723358126865",3,+,POINT (9.381457299999999 47.4315582)
Ydimbk-dF2JSiCpn8Rl0jA,25.61621327321308,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Ydimbk-dF2JSiCpn8Rl0jA""><img style=""width:200px"" src=""https://images.mapillary.com/Ydimbk-dF2JSiCpn8Rl0jA/thumb-320.jpg""></a><br>Streetwise Score: 25.61621327321308",2,0,POINT (9.381457299999999 47.4315582)
bLWqivyOLsGqn00ohC863g,44.59687257400641,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/bLWqivyOLsGqn00ohC863g""><img style=""width:200px"" src=""https://images.mapillary.com/bLWqivyOLsGqn00ohC863g/thumb-320.jpg""></a><br>Streetwise Score: 44.59687257400641",4,wahrgenommene Sicherheit hoch,POINT (9.3818249 47.4318124)
Pg0S0vrgukCERSeNX4kDfA,42.60237639920803,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Pg0S0vrgukCERSeNX4kDfA""><img style=""width:200px"" src=""https://images.mapillary.com/Pg0S0vrgukCERSeNX4kDfA/thumb-320.jpg""></a><br>Streetwise Score: 42.60237639920803",4,wahrgenommene Sicherheit hoch,POINT (9.3815867 47.4270182)
-dW2QSNWS54ZbDo42zJVAw,45.600283309021286,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/-dW2QSNWS54ZbDo42zJVAw""><img style=""width:200px"" src=""https://images.mapillary.com/-dW2QSNWS54ZbDo42zJVAw/thumb-320.jpg""></a><br>Streetwise Score: 45.600283309021286",4,wahrgenommene Sicherheit hoch,POINT (9.3816305 47.4270327)
raWfR9dySuKVEQJg6fPLew,43.56688336670734,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/raWfR9dySuKVEQJg6fPLew""><img style=""width:200px"" src=""https://images.mapillary.com/raWfR9dySuKVEQJg6fPLew/thumb-320.jpg""></a><br>Streetwise Score: 43.56688336670734",4,wahrgenommene Sicherheit hoch,POINT (9.3817121 47.4270899)
EpuZPd3kq3NVpMs5nbKQpw,46.8906581949093,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/EpuZPd3kq3NVpMs5nbKQpw""><img style=""width:200px"" src=""https://images.mapillary.com/EpuZPd3kq3NVpMs5nbKQpw/thumb-320.jpg""></a><br>Streetwise Score: 46.8906581949093",4,wahrgenommene Sicherheit hoch,POINT (9.3817121 47.4270899)
hwxm74Eorid2XUhStOdHjA,43.37489807680118,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/hwxm74Eorid2XUhStOdHjA""><img style=""width:200px"" src=""https://images.mapillary.com/hwxm74Eorid2XUhStOdHjA/thumb-320.jpg""></a><br>Streetwise Score: 43.37489807680118",4,wahrgenommene Sicherheit hoch,POINT (9.3817418 47.4270895)
L5MkACTyqqqPprYRCf8pZA,44.90462575139406,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/L5MkACTyqqqPprYRCf8pZA""><img style=""width:200px"" src=""https://images.mapillary.com/L5MkACTyqqqPprYRCf8pZA/thumb-320.jpg""></a><br>Streetwise Score: 44.90462575139406",4,wahrgenommene Sicherheit hoch,POINT (9.381762800000001 47.427084)
voPYX44ufSCwYnENXfUNFw,44.128339582267756,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/voPYX44ufSCwYnENXfUNFw""><img style=""width:200px"" src=""https://images.mapillary.com/voPYX44ufSCwYnENXfUNFw/thumb-320.jpg""></a><br>Streetwise Score: 44.128339582267756",4,wahrgenommene Sicherheit hoch,POINT (9.3817846 47.4270819)
7asUiQHEj300Wq7jd_hJpg,48.48219849428812,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/7asUiQHEj300Wq7jd_hJpg""><img style=""width:200px"" src=""https://images.mapillary.com/7asUiQHEj300Wq7jd_hJpg/thumb-320.jpg""></a><br>Streetwise Score: 48.48219849428812",4,wahrgenommene Sicherheit hoch,POINT (9.3818021 47.4270802)
cAi5_J9HmD4qEvDAsoAz5g,45.96840804155022,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/cAi5_J9HmD4qEvDAsoAz5g""><img style=""width:200px"" src=""https://images.mapillary.com/cAi5_J9HmD4qEvDAsoAz5g/thumb-320.jpg""></a><br>Streetwise Score: 45.96840804155022",4,wahrgenommene Sicherheit hoch,POINT (9.381808400000001 47.427079)
icMpB-2HNaaSizAQ3npUAw,43.981938136514295,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/icMpB-2HNaaSizAQ3npUAw""><img style=""width:200px"" src=""https://images.mapillary.com/icMpB-2HNaaSizAQ3npUAw/thumb-320.jpg""></a><br>Streetwise Score: 43.981938136514295",4,wahrgenommene Sicherheit hoch,POINT (9.381926999999999 47.4272317)
SoyFtYq3A9qOthbs6ywn_w,46.74270382084397,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/SoyFtYq3A9qOthbs6ywn_w""><img style=""width:200px"" src=""https://images.mapillary.com/SoyFtYq3A9qOthbs6ywn_w/thumb-320.jpg""></a><br>Streetwise Score: 46.74270382084397",4,wahrgenommene Sicherheit hoch,POINT (9.381935199999999 47.4272488)
heSexGiB72CVHqgYLjqdPQ,45.916413120924275,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/heSexGiB72CVHqgYLjqdPQ""><img style=""width:200px"" src=""https://images.mapillary.com/heSexGiB72CVHqgYLjqdPQ/thumb-320.jpg""></a><br>Streetwise Score: 45.916413120924275",4,wahrgenommene Sicherheit hoch,POINT (9.3819433 47.4272684)
tq-qMUsE0-hfrDWusTzWTw,44.49195160556527,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/tq-qMUsE0-hfrDWusTzWTw""><img style=""width:200px"" src=""https://images.mapillary.com/tq-qMUsE0-hfrDWusTzWTw/thumb-320.jpg""></a><br>Streetwise Score: 44.49195160556527",4,wahrgenommene Sicherheit hoch,POINT (9.381937499999999 47.427294)
yECVWGG6WDq1cdCVPy19bQ,46.530062937799,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/yECVWGG6WDq1cdCVPy19bQ""><img style=""width:200px"" src=""https://images.mapillary.com/yECVWGG6WDq1cdCVPy19bQ/thumb-320.jpg""></a><br>Streetwise Score: 46.530062937799",4,wahrgenommene Sicherheit hoch,POINT (9.381949499999999 47.4273129)
O-XhIzMeelURzEANktt2xA,45.66347440298863,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/O-XhIzMeelURzEANktt2xA""><img style=""width:200px"" src=""https://images.mapillary.com/O-XhIzMeelURzEANktt2xA/thumb-320.jpg""></a><br>Streetwise Score: 45.66347440298863",4,wahrgenommene Sicherheit hoch,POINT (9.3819941 47.4274198)
5fZ5EBe3LzOJ15hcqN6XIw,46.95385168888905,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/5fZ5EBe3LzOJ15hcqN6XIw""><img style=""width:200px"" src=""https://images.mapillary.com/5fZ5EBe3LzOJ15hcqN6XIw/thumb-320.jpg""></a><br>Streetwise Score: 46.95385168888905",4,wahrgenommene Sicherheit hoch,POINT (9.3820193 47.427493)
VEaPgKOQ4wJlVozOR-ih9g,45.25683095051416,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/VEaPgKOQ4wJlVozOR-ih9g""><img style=""width:200px"" src=""https://images.mapillary.com/VEaPgKOQ4wJlVozOR-ih9g/thumb-320.jpg""></a><br>Streetwise Score: 45.25683095051416",4,wahrgenommene Sicherheit hoch,POINT (9.382186300000001 47.4276531)
Ia-zR_SnQP5_XTGXxryf6w,45.95468204875346,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Ia-zR_SnQP5_XTGXxryf6w""><img style=""width:200px"" src=""https://images.mapillary.com/Ia-zR_SnQP5_XTGXxryf6w/thumb-320.jpg""></a><br>Streetwise Score: 45.95468204875346",4,wahrgenommene Sicherheit hoch,POINT (9.3822025 47.4276636)
yG3mXULGjHp-ZlyU86UA1A,45.52639573216605,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/yG3mXULGjHp-ZlyU86UA1A""><img style=""width:200px"" src=""https://images.mapillary.com/yG3mXULGjHp-ZlyU86UA1A/thumb-320.jpg""></a><br>Streetwise Score: 45.52639573216605",4,wahrgenommene Sicherheit hoch,POINT (9.3822435 47.4276706)
aAAdBah3o6IoJ54pmyeLMQ,47.04903460459755,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/aAAdBah3o6IoJ54pmyeLMQ""><img style=""width:200px"" src=""https://images.mapillary.com/aAAdBah3o6IoJ54pmyeLMQ/thumb-320.jpg""></a><br>Streetwise Score: 47.04903460459755",4,wahrgenommene Sicherheit hoch,POINT (9.3822638 47.4276784)
b_IjJpFsx_jbJOhxXvGHYw,43.59220415769886,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/b_IjJpFsx_jbJOhxXvGHYw""><img style=""width:200px"" src=""https://images.mapillary.com/b_IjJpFsx_jbJOhxXvGHYw/thumb-320.jpg""></a><br>Streetwise Score: 43.59220415769886",4,wahrgenommene Sicherheit hoch,POINT (9.3822683 47.4277031)
8Fpob6tXyzedPnfW7XZS0Q,46.931118137709966,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/8Fpob6tXyzedPnfW7XZS0Q""><img style=""width:200px"" src=""https://images.mapillary.com/8Fpob6tXyzedPnfW7XZS0Q/thumb-320.jpg""></a><br>Streetwise Score: 46.931118137709966",4,wahrgenommene Sicherheit hoch,POINT (9.3815501 47.4269128)
vtCsXj-sII-wRe8C9z4qKg,45.48856061211901,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/vtCsXj-sII-wRe8C9z4qKg""><img style=""width:200px"" src=""https://images.mapillary.com/vtCsXj-sII-wRe8C9z4qKg/thumb-320.jpg""></a><br>Streetwise Score: 45.48856061211901",4,wahrgenommene Sicherheit hoch,POINT (9.3815589 47.4269137)
npX_kA7p19iYcnX9chmaTw,44.572570969519504,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/npX_kA7p19iYcnX9chmaTw""><img style=""width:200px"" src=""https://images.mapillary.com/npX_kA7p19iYcnX9chmaTw/thumb-320.jpg""></a><br>Streetwise Score: 44.572570969519504",4,wahrgenommene Sicherheit hoch,POINT (9.3815589 47.4269137)
patzLaJP8-NQeYfGp6kcKg,43.58201276131558,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/patzLaJP8-NQeYfGp6kcKg""><img style=""width:200px"" src=""https://images.mapillary.com/patzLaJP8-NQeYfGp6kcKg/thumb-320.jpg""></a><br>Streetwise Score: 43.58201276131558",4,wahrgenommene Sicherheit hoch,POINT (9.3815486 47.426899)
XdL7ijSAoELWONLu7tE9Og,47.308018052972095,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/XdL7ijSAoELWONLu7tE9Og""><img style=""width:200px"" src=""https://images.mapillary.com/XdL7ijSAoELWONLu7tE9Og/thumb-320.jpg""></a><br>Streetwise Score: 47.308018052972095",4,wahrgenommene Sicherheit hoch,POINT (9.381534800000001 47.4269017)
r-7bl5r5TT6plnWcfBjRUg,47.59652084699059,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/r-7bl5r5TT6plnWcfBjRUg""><img style=""width:200px"" src=""https://images.mapillary.com/r-7bl5r5TT6plnWcfBjRUg/thumb-320.jpg""></a><br>Streetwise Score: 47.59652084699059",4,wahrgenommene Sicherheit hoch,POINT (9.381534800000001 47.4269017)
Y-u-A9EeCrAzbKozPh7k0g,45.88080848443129,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Y-u-A9EeCrAzbKozPh7k0g""><img style=""width:200px"" src=""https://images.mapillary.com/Y-u-A9EeCrAzbKozPh7k0g/thumb-320.jpg""></a><br>Streetwise Score: 45.88080848443129",4,wahrgenommene Sicherheit hoch,POINT (9.381560199999999 47.4269212)
4XOV1Mii43K-orFiDWXCzg,45.962386457882275,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/4XOV1Mii43K-orFiDWXCzg""><img style=""width:200px"" src=""https://images.mapillary.com/4XOV1Mii43K-orFiDWXCzg/thumb-320.jpg""></a><br>Streetwise Score: 45.962386457882275",4,wahrgenommene Sicherheit hoch,POINT (9.381579800000001 47.4269285)
C-gz6_fG3G44_cUFsjpoLg,37.41818877346186,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/C-gz6_fG3G44_cUFsjpoLg""><img style=""width:200px"" src=""https://images.mapillary.com/C-gz6_fG3G44_cUFsjpoLg/thumb-320.jpg""></a><br>Streetwise Score: 37.41818877346186",3,+,POINT (9.3817758 47.4252699)
hc8DLp9msiICOulxwRr_bg,24.67494602113105,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/hc8DLp9msiICOulxwRr_bg""><img style=""width:200px"" src=""https://images.mapillary.com/hc8DLp9msiICOulxwRr_bg/thumb-320.jpg""></a><br>Streetwise Score: 24.67494602113105",2,0,POINT (9.3817758 47.4252699)
sXvv9hnw9Vbw1isbWmIKwg,37.23829985246214,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/sXvv9hnw9Vbw1isbWmIKwg""><img style=""width:200px"" src=""https://images.mapillary.com/sXvv9hnw9Vbw1isbWmIKwg/thumb-320.jpg""></a><br>Streetwise Score: 37.23829985246214",3,+,POINT (9.3817425 47.4252235)
Puvj3kOeFBBDnaK8VoHNfA,38.82961035245725,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Puvj3kOeFBBDnaK8VoHNfA""><img style=""width:200px"" src=""https://images.mapillary.com/Puvj3kOeFBBDnaK8VoHNfA/thumb-320.jpg""></a><br>Streetwise Score: 38.82961035245725",3,+,POINT (9.3817425 47.4252235)
u8NOv3DjQ5aSODKI5ocGvg,44.13962704470315,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/u8NOv3DjQ5aSODKI5ocGvg""><img style=""width:200px"" src=""https://images.mapillary.com/u8NOv3DjQ5aSODKI5ocGvg/thumb-320.jpg""></a><br>Streetwise Score: 44.13962704470315",4,wahrgenommene Sicherheit hoch,POINT (9.3817393 47.4252555)
442FRunWyI4I4hytXKaRYg,40.74741200443556,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/442FRunWyI4I4hytXKaRYg""><img style=""width:200px"" src=""https://images.mapillary.com/442FRunWyI4I4hytXKaRYg/thumb-320.jpg""></a><br>Streetwise Score: 40.74741200443556",4,wahrgenommene Sicherheit hoch,POINT (9.381745 47.4252535)
VY_Ji_1dKRxZFy0D_eXe_A,33.720693887117434,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/VY_Ji_1dKRxZFy0D_eXe_A""><img style=""width:200px"" src=""https://images.mapillary.com/VY_Ji_1dKRxZFy0D_eXe_A/thumb-320.jpg""></a><br>Streetwise Score: 33.720693887117434",3,+,POINT (9.381745 47.4252535)
0X060Ba-d4s-wNW5kRshSA,33.394602265040156,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/0X060Ba-d4s-wNW5kRshSA""><img style=""width:200px"" src=""https://images.mapillary.com/0X060Ba-d4s-wNW5kRshSA/thumb-320.jpg""></a><br>Streetwise Score: 33.394602265040156",3,+,POINT (9.381751400000001 47.4252571)
vuI_61qFaX5f4RiodhOmvA,38.066448585749804,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/vuI_61qFaX5f4RiodhOmvA""><img style=""width:200px"" src=""https://images.mapillary.com/vuI_61qFaX5f4RiodhOmvA/thumb-320.jpg""></a><br>Streetwise Score: 38.066448585749804",3,+,POINT (9.3860223 47.4268179)
sTXft8sqZWyHAvsUIy7SBw,40.58253454061061,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/sTXft8sqZWyHAvsUIy7SBw""><img style=""width:200px"" src=""https://images.mapillary.com/sTXft8sqZWyHAvsUIy7SBw/thumb-320.jpg""></a><br>Streetwise Score: 40.58253454061061",4,wahrgenommene Sicherheit hoch,POINT (9.3858918 47.4269492)
KQ-ayRNPVa_eDffmH_ausg,39.68237282155895,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/KQ-ayRNPVa_eDffmH_ausg""><img style=""width:200px"" src=""https://images.mapillary.com/KQ-ayRNPVa_eDffmH_ausg/thumb-320.jpg""></a><br>Streetwise Score: 39.68237282155895",0,wahrgenommene Sicherheit tief,POINT (9.3858648 47.4269532)
C33_0PTTqegLjti36Imbfg,42.37652374481174,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/C33_0PTTqegLjti36Imbfg""><img style=""width:200px"" src=""https://images.mapillary.com/C33_0PTTqegLjti36Imbfg/thumb-320.jpg""></a><br>Streetwise Score: 42.37652374481174",4,wahrgenommene Sicherheit hoch,POINT (9.385785 47.4269545)
1GIFS8vsqvqJDU3jE5rssA,41.8098582167508,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/1GIFS8vsqvqJDU3jE5rssA""><img style=""width:200px"" src=""https://images.mapillary.com/1GIFS8vsqvqJDU3jE5rssA/thumb-320.jpg""></a><br>Streetwise Score: 41.8098582167508",4,wahrgenommene Sicherheit hoch,POINT (9.385646599999999 47.4270021)
oq-WcSE1dAa9RlVxOwGmiw,39.160974387527375,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/oq-WcSE1dAa9RlVxOwGmiw""><img style=""width:200px"" src=""https://images.mapillary.com/oq-WcSE1dAa9RlVxOwGmiw/thumb-320.jpg""></a><br>Streetwise Score: 39.160974387527375",0,wahrgenommene Sicherheit tief,POINT (9.385610700000001 47.4269986)
uDDD-OtDR7SG53FthT6UIQ,42.071157817686945,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/uDDD-OtDR7SG53FthT6UIQ""><img style=""width:200px"" src=""https://images.mapillary.com/uDDD-OtDR7SG53FthT6UIQ/thumb-320.jpg""></a><br>Streetwise Score: 42.071157817686945",4,wahrgenommene Sicherheit hoch,POINT (9.3855941 47.4269957)
WCKfGTvDO93nZDlKRMbjyA,44.48231807538054,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/WCKfGTvDO93nZDlKRMbjyA""><img style=""width:200px"" src=""https://images.mapillary.com/WCKfGTvDO93nZDlKRMbjyA/thumb-320.jpg""></a><br>Streetwise Score: 44.48231807538054",4,wahrgenommene Sicherheit hoch,POINT (9.3855941 47.4269957)
1gv3qcbnrXMXheSwK0CCSw,41.9381622844713,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/1gv3qcbnrXMXheSwK0CCSw""><img style=""width:200px"" src=""https://images.mapillary.com/1gv3qcbnrXMXheSwK0CCSw/thumb-320.jpg""></a><br>Streetwise Score: 41.9381622844713",4,wahrgenommene Sicherheit hoch,POINT (9.385560999999999 47.4269895)
Eaev7Pp_Ejwu2h_sqpUHdg,46.18878889481615,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Eaev7Pp_Ejwu2h_sqpUHdg""><img style=""width:200px"" src=""https://images.mapillary.com/Eaev7Pp_Ejwu2h_sqpUHdg/thumb-320.jpg""></a><br>Streetwise Score: 46.18878889481615",4,wahrgenommene Sicherheit hoch,POINT (9.385350300000001 47.4270436)
GHprp-kiH1U33BfLKc5P8g,43.10217791816024,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/GHprp-kiH1U33BfLKc5P8g""><img style=""width:200px"" src=""https://images.mapillary.com/GHprp-kiH1U33BfLKc5P8g/thumb-320.jpg""></a><br>Streetwise Score: 43.10217791816024",4,wahrgenommene Sicherheit hoch,POINT (9.3852537 47.4270956)
dbNbZoyPDeVETrO4QcNdAQ,44.311601679485925,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/dbNbZoyPDeVETrO4QcNdAQ""><img style=""width:200px"" src=""https://images.mapillary.com/dbNbZoyPDeVETrO4QcNdAQ/thumb-320.jpg""></a><br>Streetwise Score: 44.311601679485925",4,wahrgenommene Sicherheit hoch,POINT (9.385230699999999 47.4270981)
GjdXO6Kv4LKrH-BDqBSbgg,38.6040579053119,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/GjdXO6Kv4LKrH-BDqBSbgg""><img style=""width:200px"" src=""https://images.mapillary.com/GjdXO6Kv4LKrH-BDqBSbgg/thumb-320.jpg""></a><br>Streetwise Score: 38.6040579053119",3,+,POINT (9.385040399999999 47.4271593)
luH3u5NI_DeUshc8zoyf5g,37.46284272770126,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/luH3u5NI_DeUshc8zoyf5g""><img style=""width:200px"" src=""https://images.mapillary.com/luH3u5NI_DeUshc8zoyf5g/thumb-320.jpg""></a><br>Streetwise Score: 37.46284272770126",3,+,POINT (9.3849318 47.4270854)
FDLT8ZySlVjux7XvVo4D4g,41.14462133602081,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/FDLT8ZySlVjux7XvVo4D4g""><img style=""width:200px"" src=""https://images.mapillary.com/FDLT8ZySlVjux7XvVo4D4g/thumb-320.jpg""></a><br>Streetwise Score: 41.14462133602081",4,wahrgenommene Sicherheit hoch,POINT (9.3847153 47.4269714)
SG5Ul2b1n3Scgcl_-dzvSw,47.743937468282176,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/SG5Ul2b1n3Scgcl_-dzvSw""><img style=""width:200px"" src=""https://images.mapillary.com/SG5Ul2b1n3Scgcl_-dzvSw/thumb-320.jpg""></a><br>Streetwise Score: 47.743937468282176",4,wahrgenommene Sicherheit hoch,POINT (9.3844744 47.4268656)
IV8F75iqceDaf6dBN26EdA,40.24566045185173,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/IV8F75iqceDaf6dBN26EdA""><img style=""width:200px"" src=""https://images.mapillary.com/IV8F75iqceDaf6dBN26EdA/thumb-320.jpg""></a><br>Streetwise Score: 40.24566045185173",4,wahrgenommene Sicherheit hoch,POINT (9.3842382 47.4267522)
WSHNJxJbr_OhTH1uU2h6zg,35.43557166675953,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/WSHNJxJbr_OhTH1uU2h6zg""><img style=""width:200px"" src=""https://images.mapillary.com/WSHNJxJbr_OhTH1uU2h6zg/thumb-320.jpg""></a><br>Streetwise Score: 35.43557166675953",3,+,POINT (9.3842341 47.4267376)
